inspection_id,event_id,work_order_id,sku_id,factory_id,production_line_id,inspection_time,inspector_id,inspection_stage,qty_checked,result,defect_code,defects_found_qty,scenario
QI000580,EV0003697,WO000549,SKU0028,F2,F2-L3,2025-05-26 19:54:15.816945,INSP017,FINISH,52,PASS,,0,before
QI000581,EV0001728,WO000258,SKU0008,F2,F2-L3,2025-03-10 04:23:39.384696,INSP009,FINISH,145,FAIL,ZIPPER_FAIL,7,before
QI000582,EV0001462,WO000219,SKU0022,F1,F1-L2,2025-03-04 04:39:27.805677,INSP005,QC_INLINE,24,PASS,,0,before
QI000583,EV0001585,WO000237,SKU0023,F1,F1-L2,2025-03-08 13:49:11.938583,INSP011,QC_INLINE,7,PASS,,0,before
QI000584,EV0001044,WO000157,SKU0014,F1,F1-L3,2025-02-15 10:28:19.425597,INSP017,PACK,12,PASS,,0,before
QI000585,EV0003028,WO000451,SKU0011,F1,F1-L2,2025-05-02 11:34:27.555987,INSP013,QC_INLINE,168,PASS,,0,before
QI000586,EV0002142,WO000320,SKU0026,F2,F2-L2,2025-03-30 19:10:23.788653,INSP015,FINISH,23,FAIL,ZIPPER_FAIL,1,before
QI000587,EV0000612,WO000092,SKU0025,F1,F1-L3,2025-02-01 14:41:43.738359,INSP003,QC_INLINE,178,PASS,,0,before
QI000588,EV0000125,WO000019,SKU0019,F2,F2-L3,2025-01-11 15:01:19.134515,INSP013,QC_INLINE,16,PASS,,0,before
QI000589,EV0003922,WO000582,SKU0009,F1,F1-L2,2025-06-06 04:58:44.850390,INSP010,PACK,74,PASS,,0,before
QI000590,EV0004807,WO000711,SKU0002,F1,F1-L2,2025-07-04 09:36:46.986490,INSP006,QC_INLINE,95,PASS,,0,before
QI000591,EV0002380,WO000355,SKU0022,F1,F1-L2,2025-04-06 23:37:33.581882,INSP009,PACK,110,PASS,,0,before
QI000592,EV0001464,WO000219,SKU0022,F1,F1-L2,2025-03-04 11:35:25.197233,INSP015,QC_FINAL,5,PASS,,0,before
QI000593,EV0001068,WO000161,SKU0009,F1,F1-L3,2025-02-16 10:21:43.301497,INSP012,FINISH,20,PASS,,0,before
QI000594,EV0002025,WO000303,SKU0023,F1,F1-L2,2025-03-23 01:25:52.152955,INSP018,SEW,93,PASS,,0,before
QI000595,EV0000746,WO000112,SKU0009,F1,F1-L1,2025-02-11 11:29:09.966265,INSP003,PACK,190,PASS,,0,before
QI000596,EV0002397,WO000358,SKU0028,F2,F2-L1,2025-04-06 09:42:11.913048,INSP017,QC_INLINE,31,PASS,,0,before
QI000597,EV0001923,WO000287,SKU0008,F2,F2-L1,2025-03-20 18:15:15.764487,INSP006,QC_FINAL,35,PASS,,0,before
QI000598,EV0001410,WO000211,SKU0021,F2,F2-L1,2025-02-28 21:01:17.593590,INSP014,REWORK,5,PASS,,0,before
QI000599,EV0000245,WO000037,SKU0027,F2,F2-L2,2025-01-15 21:04:58.643295,INSP003,QC_FINAL,40,PASS,,0,before
QI000600,EV0000436,WO000066,SKU0002,F1,F1-L2,2025-01-22 00:59:26.595093,INSP009,QC_INLINE,36,PASS,,0,before
QI000601,EV0000505,WO000076,SKU0002,F1,F1-L3,2025-01-27 03:04:11.271010,INSP006,PACK,9,PASS,,0,before
QI000602,EV0001150,WO000173,SKU0004,F1,F1-L2,2025-02-15 12:42:06.336782,INSP004,FINISH,54,PASS,,0,before
QI000603,EV0002052,WO000307,SKU0028,F2,F2-L3,2025-03-26 06:43:02.591637,INSP017,QC_INLINE,69,PASS,,0,before
QI000604,EV0000621,WO000093,SKU0004,F1,F1-L1,2025-01-29 17:34:58.561354,INSP005,QC_FINAL,32,FAIL,PRINT_MISALIGN,9,before
QI000605,EV0003831,WO000569,SKU0017,F2,F2-L3,2025-05-31 01:29:41.976557,INSP017,SEW,33,PASS,,0,before
QI000606,EV0002281,WO000341,SKU0029,F1,F1-L3,2025-03-31 00:03:31.892262,INSP001,QC_INLINE,209,PASS,,0,before
QI000607,EV0001844,WO000276,SKU0013,F1,F1-L1,2025-03-19 19:12:37.311028,INSP012,CUT,156,PASS,,0,before
QI000608,EV0001606,WO000240,SKU0015,F1,F1-L2,2025-03-09 22:10:55.278142,INSP006,QC_INLINE,88,FAIL,STAIN,12,before
QI000609,EV0001292,WO000194,SKU0011,F1,F1-L1,2025-02-18 07:37:52.722523,INSP002,QC_INLINE,42,FAIL,ZIPPER_FAIL,3,before
QI000610,EV0000378,WO000057,SKU0023,F1,F1-L3,2025-01-20 16:32:58.090250,INSP018,CUT,108,PASS,,0,before
QI000611,EV0002004,WO000300,SKU0025,F1,F1-L2,2025-03-21 23:54:52.333077,INSP014,CUT,160,PASS,,0,before
QI000612,EV0000060,WO000009,SKU0001,F1,F1-L3,2025-01-05 07:54:19.323864,INSP001,PACK,16,PASS,,0,before
QI000613,EV0004147,WO000614,SKU0026,F2,F2-L1,2025-06-10 13:10:06.260390,INSP018,PACK,38,PASS,,0,before
QI000614,EV0003527,WO000524,SKU0011,F1,F1-L2,2025-05-17 17:30:03.650790,INSP015,FINISH,17,PASS,,0,before
QI000615,EV0001001,WO000151,SKU0003,F2,F2-L2,2025-02-14 01:14:57.382974,INSP005,FINISH,16,PASS,,0,before
QI000616,EV0003719,WO000552,SKU0029,F1,F1-L3,2025-05-24 06:04:26.695651,INSP006,PACK,24,PASS,,0,before
QI000617,EV0001674,WO000250,SKU0015,F1,F1-L1,2025-03-13 11:41:45.403907,INSP010,QC_INLINE,83,PASS,,0,before
QI000618,EV0004372,WO000647,SKU0010,F1,F1-L2,2025-06-27 14:42:18.925752,INSP016,FINISH,85,PASS,,0,before
QI000619,EV0002259,WO000338,SKU0014,F1,F1-L2,2025-04-03 10:34:44.079665,INSP014,SEW,82,PASS,,0,before
QI000620,EV0001219,WO000183,SKU0009,F1,F1-L2,2025-02-18 18:31:48.661132,INSP010,QC_INLINE,55,PASS,,0,before
QI000621,EV0003325,WO000494,SKU0019,F2,F2-L1,2025-05-07 15:53:12.445801,INSP001,PACK,26,PASS,,0,before
QI000622,EV0002784,WO000415,SKU0019,F2,F2-L3,2025-04-22 15:04:21.291925,INSP006,SEW,8,PASS,,0,before
QI000623,EV0002896,WO000432,SKU0025,F1,F1-L1,2025-04-24 18:07:32.053129,INSP016,CUT,31,PASS,,0,before
QI000624,EV0001302,WO000195,SKU0002,F1,F1-L2,2025-02-27 03:26:47.606847,INSP016,PACK,130,PASS,,0,before
QI000625,EV0001390,WO000208,SKU0018,F1,F1-L3,2025-02-24 04:18:16.711514,INSP008,PACK,49,PASS,,0,before
QI000626,EV0001774,WO000265,SKU0013,F1,F1-L3,2025-03-13 17:22:23.628453,INSP012,QC_FINAL,33,PASS,,0,before
QI000627,EV0003308,WO000492,SKU0014,F1,F1-L3,2025-05-12 06:57:38.153416,INSP006,SEW,160,PASS,,0,before
QI000628,EV0004101,WO000608,SKU0013,F1,F1-L2,2025-06-13 20:26:07.939896,INSP007,QC_INLINE,33,PASS,,0,before
QI000629,EV0003049,WO000454,SKU0004,F1,F1-L2,2025-05-05 04:07:42.461283,INSP009,QC_INLINE,207,FAIL,THREAD_BREAK,25,before
QI000630,EV0003586,WO000533,SKU0015,F1,F1-L1,2025-05-16 19:31:12.162024,INSP016,FINISH,15,PASS,,0,before
QI000631,EV0000961,WO000145,SKU0023,F1,F1-L1,2025-02-10 17:20:22.440003,INSP005,QC_INLINE,49,PASS,,0,before
QI000632,EV0003173,WO000472,SKU0012,F2,F2-L1,2025-05-04 15:47:14.172275,INSP003,QC_INLINE,8,PASS,,0,before
QI000633,EV0003152,WO000469,SKU0028,F2,F2-L2,2025-05-05 16:37:05.080603,INSP001,QC_INLINE,70,PASS,,0,before
QI000634,EV0002941,WO000438,SKU0011,F1,F1-L1,2025-04-27 21:13:39.707953,INSP011,QC_FINAL,10,PASS,,0,before
QI000635,EV0004380,WO000648,SKU0004,F1,F1-L1,2025-06-21 16:34:32.081502,INSP013,FINISH,39,PASS,,0,before
QI000636,EV0004670,WO000691,SKU0007,F1,F1-L3,2025-06-28 19:35:22.532829,INSP003,CUT,35,PASS,,0,before
QI000637,EV0003199,WO000476,SKU0013,F1,F1-L2,2025-05-07 20:09:55.741194,INSP002,SEW,9,PASS,,0,before
QI000638,EV0003117,WO000464,SKU0006,F2,F2-L1,2025-05-04 01:40:23.420250,INSP006,QC_INLINE,49,PASS,,0,before
QI000639,EV0002243,WO000335,SKU0003,F2,F2-L2,2025-04-05 06:24:59.362184,INSP002,FINISH,158,PASS,,0,before
QI000640,EV0001268,WO000190,SKU0027,F2,F2-L1,2025-02-19 09:45:41.862212,INSP011,QC_FINAL,16,FAIL,LABEL_WRONG,4,before
QI000641,EV0002466,WO000368,SKU0025,F1,F1-L1,2025-04-07 09:56:23.991535,INSP001,SEW,72,PASS,,0,before
QI000642,EV0002156,WO000322,SKU0001,F1,F1-L1,2025-04-01 09:39:29.511913,INSP012,QC_FINAL,43,PASS,,0,before
QI000643,EV0004103,WO000608,SKU0013,F1,F1-L1,2025-06-14 00:56:28.440016,INSP007,FINISH,27,PASS,,0,before
QI000644,EV0002001,WO000299,SKU0016,F2,F2-L1,2025-03-24 04:03:54.272869,INSP011,FINISH,21,PASS,,0,before
QI000645,EV0004263,WO000631,SKU0022,F1,F1-L2,2025-06-15 19:26:14.423383,INSP017,QC_INLINE,23,FAIL,SEAM_SKIP,2,before
QI000646,EV0002883,WO000430,SKU0005,F2,F2-L3,2025-04-22 23:19:40.858722,INSP011,CUT,10,PASS,,0,before
QI000647,EV0003448,WO000513,SKU0021,F2,F2-L2,2025-05-18 21:50:59.167273,INSP006,QC_INLINE,99,PASS,,0,before
QI000648,EV0001783,WO000266,SKU0028,F2,F2-L2,2025-03-14 12:03:43.360277,INSP010,PACK,89,PASS,,0,before
QI000649,EV0003662,WO000544,SKU0002,F1,F1-L3,2025-05-23 20:38:21.760428,INSP008,QC_INLINE,36,PASS,,0,before
QI000650,EV0001919,WO000287,SKU0008,F2,F2-L2,2025-03-18 16:03:41.669534,INSP007,CUT,33,FAIL,ZIPPER_FAIL,1,before
QI000651,EV0002369,WO000354,SKU0008,F2,F2-L3,2025-04-08 09:59:24.700526,INSP007,QC_INLINE,77,FAIL,ZIPPER_FAIL,13,before
QI000652,EV0002499,WO000373,SKU0028,F2,F2-L3,2025-04-14 15:10:49.872806,INSP004,QC_INLINE,83,PASS,,0,before
QI000653,EV0000424,WO000064,SKU0028,F2,F2-L3,2025-01-23 05:31:23.358416,INSP008,FINISH,15,PASS,,0,before
QI000654,EV0000353,WO000053,SKU0007,F1,F1-L2,2025-01-21 23:45:23.865979,INSP018,QC_INLINE,196,FAIL,PRINT_MISALIGN,24,before
QI000655,EV0001788,WO000267,SKU0005,F2,F2-L2,2025-03-20 00:23:41.847561,INSP003,QC_FINAL,70,PASS,,0,before
QI000656,EV0003095,WO000461,SKU0029,F1,F1-L2,2025-05-03 04:02:10.587026,INSP014,QC_INLINE,46,FAIL,MEASURE_OOS,13,before
QI000657,EV0000473,WO000071,SKU0014,F1,F1-L2,2025-01-26 15:26:13.335240,INSP002,PACK,30,PASS,,0,before
QI000658,EV0004470,WO000661,SKU0009,F1,F1-L2,2025-06-24 10:47:03.919849,INSP012,QC_INLINE,158,PASS,,0,before
QI000659,EV0002211,WO000330,SKU0029,F1,F1-L1,2025-04-04 03:00:36.429707,INSP008,REWORK,5,PASS,,0,before
QI000660,EV0003535,WO000525,SKU0007,F1,F1-L3,2025-05-18 10:03:29.640976,INSP004,PACK,102,FAIL,WRINKLE,11,before
QI000661,EV0004429,WO000655,SKU0023,F1,F1-L3,2025-06-22 20:01:31.301829,INSP005,QC_FINAL,38,PASS,,0,before
QI000662,EV0001458,WO000218,SKU0020,F2,F2-L3,2025-03-02 19:03:33.519619,INSP013,REWORK,5,FAIL,PRINT_MISALIGN,1,before
QI000663,EV0003351,WO000498,SKU0017,F2,F2-L3,2025-05-13 04:34:00.518638,INSP013,QC_FINAL,132,PASS,,0,before
QI000664,EV0002701,WO000402,SKU0002,F1,F1-L1,2025-04-16 20:07:54.741371,INSP009,PACK,28,PASS,,0,before
QI000665,EV0001833,WO000274,SKU0003,F2,F2-L3,2025-03-19 01:35:05.224770,INSP016,FINISH,11,PASS,,0,before
QI000666,EV0002378,WO000355,SKU0022,F1,F1-L3,2025-04-06 19:56:30.354403,INSP002,QC_FINAL,50,PASS,,0,before
QI000667,EV0003992,WO000592,SKU0004,F1,F1-L1,2025-06-03 17:46:09.606809,INSP005,PACK,42,PASS,,0,before
QI000668,EV0002916,WO000434,SKU0003,F2,F2-L1,2025-04-28 16:12:37.375782,INSP003,PACK,48,PASS,,0,before
QI000669,EV0002934,WO000437,SKU0004,F1,F1-L2,2025-05-01 08:25:33.922579,INSP002,QC_FINAL,110,FAIL,ZIPPER_FAIL,14,before
QI000670,EV0002483,WO000370,SKU0030,F1,F1-L2,2025-04-06 20:15:42.947461,INSP009,PACK,46,PASS,,0,before
QI000671,EV0000452,WO000068,SKU0024,F1,F1-L3,2025-01-26 07:12:22.363259,INSP016,PACK,64,PASS,,0,before
QI000672,EV0000104,WO000016,SKU0014,F1,F1-L2,2025-01-10 06:16:46.853025,INSP007,QC_INLINE,51,PASS,,0,before
QI000673,EV0000418,WO000063,SKU0018,F1,F1-L3,2025-01-23 05:52:47.478919,INSP015,FINISH,14,PASS,,0,before
QI000674,EV0001743,WO000260,SKU0008,F2,F2-L3,2025-03-13 06:57:27.620284,INSP008,PACK,30,PASS,,0,before
QI000675,EV0002345,WO000350,SKU0026,F2,F2-L3,2025-04-09 03:14:42.573659,INSP007,QC_FINAL,26,FAIL,MEASURE_OOS,1,before
QI000676,EV0001108,WO000167,SKU0029,F1,F1-L2,2025-02-14 11:53:18.934706,INSP005,QC_INLINE,110,FAIL,LABEL_WRONG,25,before
QI000677,EV0003044,WO000453,SKU0013,F1,F1-L1,2025-05-01 23:08:26.900683,INSP002,FINISH,165,PASS,,0,before
QI000678,EV0004113,WO000610,SKU0007,F1,F1-L2,2025-06-08 17:53:13.513832,INSP013,CUT,84,PASS,,0,before
QI000679,EV0003381,WO000503,SKU0010,F1,F1-L2,2025-05-12 19:54:25.780777,INSP009,QC_INLINE,51,PASS,,0,before
QI000680,EV0003852,WO000572,SKU0008,F2,F2-L2,2025-05-28 02:40:29.166210,INSP009,FINISH,53,PASS,,0,before
QI000681,EV0003386,WO000504,SKU0014,F1,F1-L1,2025-05-10 17:46:09.829500,INSP015,CUT,7,PASS,,0,before
QI000682,EV0004531,WO000670,SKU0002,F1,F1-L1,2025-06-27 10:14:41.281874,INSP016,QC_FINAL,81,PASS,,0,before
QI000683,EV0003812,WO000566,SKU0004,F1,F1-L3,2025-05-28 17:13:42.208980,INSP002,QC_INLINE,158,PASS,,0,before
QI000684,EV0002134,WO000319,SKU0020,F2,F2-L3,2025-03-27 00:04:11.128051,INSP018,QC_INLINE,29,PASS,,0,before
QI000685,EV0000061,WO000010,SKU0020,F2,F2-L2,2025-01-03 16:04:31.705306,INSP016,CUT,71,PASS,,0,before
QI000686,EV0004480,WO000662,SKU0002,F1,F1-L2,2025-06-27 06:55:31.080289,INSP010,PACK,53,PASS,,0,before
QI000687,EV0001661,WO000248,SKU0013,F1,F1-L3,2025-03-13 17:38:19.144987,INSP016,QC_FINAL,160,PASS,,0,before
QI000688,EV0001395,WO000209,SKU0019,F2,F2-L2,2025-02-26 15:58:29.549283,INSP011,QC_FINAL,47,HOLD,THREAD_BREAK,10,before
QI000689,EV0004802,WO000710,SKU0024,F1,F1-L2,2025-07-04 10:52:29.390770,INSP009,FINISH,28,PASS,,0,before
QI000690,EV0004082,WO000605,SKU0009,F1,F1-L2,2025-06-10 22:33:08.371024,INSP018,FINISH,23,PASS,,0,before
QI000691,EV0000548,WO000083,SKU0005,F2,F2-L1,2025-01-28 20:58:41.022284,INSP007,CUT,15,FAIL,THREAD_BREAK,2,before
QI000692,EV0004170,WO000618,SKU0023,F1,F1-L1,2025-06-11 06:06:53.233442,INSP007,SEW,133,PASS,,0,before
QI000693,EV0000289,WO000043,SKU0016,F2,F2-L1,2025-01-18 17:35:40.648495,INSP010,PACK,38,PASS,,0,before
QI000694,EV0002752,WO000410,SKU0030,F1,F1-L3,2025-04-19 06:17:00.972708,INSP001,QC_INLINE,30,PASS,,0,before
QI000695,EV0002913,WO000434,SKU0003,F2,F2-L3,2025-04-28 11:56:19.218799,INSP018,FINISH,18,PASS,,0,before
QI000696,EV0003214,WO000478,SKU0021,F2,F2-L3,2025-05-05 12:02:27.598102,INSP009,FINISH,87,PASS,,0,before
QI000697,EV0001713,WO000256,SKU0018,F1,F1-L1,2025-03-08 06:42:34.238259,INSP015,FINISH,32,PASS,,0,before
QI000698,EV0001273,WO000191,SKU0012,F2,F2-L1,2025-02-21 16:51:43.434713,INSP012,REWORK,5,PASS,,0,before
QI000699,EV0000815,WO000123,SKU0009,F1,F1-L3,2025-02-04 16:07:52.721477,INSP005,CUT,140,PASS,,0,before
QI000700,EV0004674,WO000691,SKU0007,F1,F1-L3,2025-06-30 07:02:16.432151,INSP001,QC_FINAL,10,PASS,,0,before
QI000701,EV0002946,WO000439,SKU0030,F1,F1-L1,2025-04-27 12:08:26.849991,INSP002,FINISH,43,PASS,,0,before
QI000702,EV0002952,WO000440,SKU0006,F2,F2-L1,2025-04-30 23:01:18.064100,INSP017,QC_INLINE,100,PASS,,0,before
QI000703,EV0003379,WO000503,SKU0010,F1,F1-L1,2025-05-09 15:50:23.942556,INSP016,CUT,118,PASS,,0,before
QI000704,EV0003550,WO000528,SKU0002,F1,F1-L1,2025-05-20 07:44:36.048859,INSP003,QC_INLINE,34,PASS,,0,before
QI000705,EV0000382,WO000057,SKU0023,F1,F1-L2,2025-01-22 08:34:12.780794,INSP010,FINISH,87,PASS,,0,before
QI000706,EV0002899,WO000432,SKU0025,F1,F1-L1,2025-04-28 04:35:51.023091,INSP009,FINISH,109,PASS,,0,before
QI000707,EV0002152,WO000322,SKU0001,F1,F1-L1,2025-03-28 21:18:18.189202,INSP008,CUT,16,PASS,,0,before
QI000708,EV0004559,WO000674,SKU0002,F1,F1-L1,2025-06-30 06:17:37.051706,INSP017,PACK,216,PASS,,0,before
QI000709,EV0002626,WO000392,SKU0006,F2,F2-L3,2025-04-17 19:03:56.752236,INSP011,QC_INLINE,31,PASS,,0,before
QI000710,EV0003928,WO000583,SKU0003,F2,F2-L1,2025-06-05 17:31:08.994454,INSP018,QC_FINAL,98,PASS,,0,before
QI000711,EV0003067,WO000456,SKU0016,F2,F2-L2,2025-05-03 17:55:35.419024,INSP004,PACK,34,PASS,,0,before
QI000712,EV0004407,WO000652,SKU0030,F1,F1-L1,2025-06-27 17:03:06.140104,INSP007,FINISH,58,FAIL,LABEL_WRONG,9,before
QI000713,EV0002942,WO000438,SKU0011,F1,F1-L1,2025-04-28 00:33:23.741764,INSP006,PACK,26,PASS,,0,before
QI000714,EV0002779,WO000414,SKU0013,F1,F1-L1,2025-04-22 17:24:41.317189,INSP010,QC_INLINE,13,PASS,,0,before
QI000715,EV0001795,WO000268,SKU0022,F1,F1-L2,2025-03-14 03:19:58.905847,INSP006,QC_FINAL,25,PASS,,0,before
QI000716,EV0004053,WO000601,SKU0014,F1,F1-L3,2025-06-05 04:00:00.001206,INSP005,FINISH,47,PASS,,0,before
QI000717,EV0001350,WO000203,SKU0014,F1,F1-L1,2025-02-22 21:42:18.290663,INSP012,CUT,28,PASS,,0,before
QI000718,EV0002907,WO000433,SKU0003,F2,F2-L1,2025-04-27 15:46:38.595404,INSP012,QC_FINAL,53,PASS,,0,before
QI000719,EV0000124,WO000019,SKU0019,F2,F2-L2,2025-01-11 11:27:31.000991,INSP001,SEW,24,PASS,,0,before
QI000720,EV0000210,WO000032,SKU0021,F2,F2-L1,2025-01-14 06:09:57.317525,INSP013,QC_INLINE,7,PASS,,0,before
QI000721,EV0001625,WO000243,SKU0021,F2,F2-L3,2025-03-10 17:42:22.976100,INSP016,QC_INLINE,39,FAIL,LABEL_WRONG,8,before
QI000722,EV0003292,WO000489,SKU0003,F2,F2-L2,2025-05-10 12:58:46.430782,INSP008,QC_FINAL,138,PASS,,0,before
QI000723,EV0001009,WO000152,SKU0001,F1,F1-L1,2025-02-09 05:44:27.743716,INSP009,FINISH,25,PASS,,0,before
QI000724,EV0001924,WO000287,SKU0008,F2,F2-L3,2025-03-20 19:33:28.187089,INSP001,PACK,14,PASS,,0,before
QI000725,EV0000758,WO000114,SKU0022,F1,F1-L1,2025-02-03 04:31:58.706521,INSP015,QC_FINAL,53,PASS,,0,before
QI000726,EV0001178,WO000177,SKU0019,F2,F2-L2,2025-02-21 07:45:30.184828,INSP003,QC_FINAL,70,FAIL,ZIPPER_FAIL,5,before
QI000727,EV0001399,WO000210,SKU0020,F2,F2-L2,2025-02-27 05:51:49.811289,INSP014,SEW,19,FAIL,PRINT_MISALIGN,5,before
QI000728,EV0003473,WO000516,SKU0027,F2,F2-L3,2025-05-13 21:09:56.188307,INSP005,REWORK,5,PASS,,0,before
QI000729,EV0002815,WO000419,SKU0010,F1,F1-L3,2025-04-26 20:42:02.001657,INSP004,PACK,121,FAIL,MEASURE_OOS,2,before
QI000730,EV0001425,WO000213,SKU0019,F2,F2-L3,2025-03-01 10:22:16.748441,INSP009,PACK,18,PASS,,0,before
QI000731,EV0003722,WO000553,SKU0009,F1,F1-L1,2025-05-21 01:38:29.068384,INSP006,QC_INLINE,37,PASS,,0,before
QI000732,EV0002128,WO000318,SKU0030,F1,F1-L2,2025-03-27 07:02:59.208727,INSP006,QC_INLINE,74,PASS,,0,before
QI000733,EV0001319,WO000198,SKU0030,F1,F1-L1,2025-02-23 18:00:24.020742,INSP009,REWORK,5,PASS,,0,before
QI000734,EV0000433,WO000065,SKU0008,F2,F2-L1,2025-01-25 08:54:44.816779,INSP014,PACK,53,PASS,,0,before
QI000735,EV0004447,WO000658,SKU0027,F2,F2-L3,2025-06-26 01:33:25.259896,INSP016,SEW,55,PASS,,0,before
QI000736,EV0003412,WO000508,SKU0001,F1,F1-L2,2025-05-12 16:52:38.536078,INSP007,CUT,19,PASS,,0,before
QI000737,EV0004456,WO000659,SKU0027,F2,F2-L3,2025-06-22 02:45:13.702271,INSP004,QC_INLINE,108,FAIL,LABEL_WRONG,18,before
QI000738,EV0001202,WO000180,SKU0010,F1,F1-L2,2025-02-17 04:11:14.862823,INSP004,PACK,112,FAIL,WRINKLE,8,before
QI000739,EV0003471,WO000516,SKU0027,F2,F2-L1,2025-05-13 20:09:16.280800,INSP013,FINISH,38,FAIL,MEASURE_OOS,4,before
QI000740,EV0002710,WO000404,SKU0020,F2,F2-L1,2025-04-15 09:23:38.676879,INSP001,QC_INLINE,41,FAIL,PRINT_MISALIGN,4,before
QI000741,EV0002846,WO000424,SKU0007,F1,F1-L1,2025-04-21 12:38:48.348330,INSP004,QC_FINAL,7,PASS,,0,before
QI000742,EV0000560,WO000084,SKU0006,F2,F2-L2,2025-01-30 14:45:28.949659,INSP009,QC_FINAL,19,FAIL,WRINKLE,1,before
QI000743,EV0003848,WO000571,SKU0027,F2,F2-L2,2025-06-01 03:03:05.148348,INSP002,PACK,84,FAIL,THREAD_BREAK,6,before
QI000744,EV0003295,WO000490,SKU0025,F1,F1-L3,2025-05-07 15:32:47.331990,INSP009,SEW,16,PASS,,0,before
QI000745,EV0003183,WO000473,SKU0001,F1,F1-L1,2025-05-03 20:38:28.898637,INSP010,QC_FINAL,44,PASS,,0,before
QI000746,EV0003915,WO000581,SKU0025,F1,F1-L1,2025-06-09 23:07:35.490928,INSP003,PACK,154,FAIL,PRINT_MISALIGN,8,before
QI000747,EV0001226,WO000184,SKU0018,F1,F1-L2,2025-02-18 03:37:07.537349,INSP013,QC_INLINE,41,PASS,,0,before
QI000748,EV0002754,WO000410,SKU0030,F1,F1-L1,2025-04-19 10:50:04.410392,INSP014,QC_FINAL,46,FAIL,ZIPPER_FAIL,5,before
QI000749,EV0000830,WO000125,SKU0010,F1,F1-L1,2025-02-10 10:37:18.142153,INSP005,QC_INLINE,10,PASS,,0,before
QI000750,EV0000579,WO000087,SKU0020,F2,F2-L2,2025-01-27 21:24:38.242076,INSP017,QC_INLINE,21,PASS,,0,before
QI000751,EV0004651,WO000688,SKU0016,F2,F2-L2,2025-06-29 17:02:20.287219,INSP002,QC_INLINE,7,PASS,,0,before
QI000752,EV0000355,WO000053,SKU0007,F1,F1-L2,2025-01-23 00:03:07.655754,INSP005,QC_FINAL,11,FAIL,MEASURE_OOS,1,before
QI000753,EV0002269,WO000339,SKU0006,F2,F2-L3,2025-04-06 04:56:27.273783,INSP002,QC_FINAL,128,PASS,,0,before
QI000754,EV0002998,WO000447,SKU0010,F1,F1-L3,2025-04-28 21:53:29.028215,INSP011,CUT,117,PASS,,0,before
QI000755,EV0003487,WO000518,SKU0023,F1,F1-L1,2025-05-17 07:58:19.494915,INSP006,QC_FINAL,186,FAIL,ZIPPER_FAIL,17,before
QI000756,EV0003904,WO000580,SKU0014,F1,F1-L2,2025-06-01 01:22:50.159246,INSP012,SEW,29,PASS,,0,before
QI000757,EV0004307,WO000637,SKU0012,F2,F2-L1,2025-06-17 13:31:15.138727,INSP004,QC_FINAL,37,PASS,,0,before
QI000758,EV0000333,WO000050,SKU0022,F1,F1-L1,2025-01-17 23:44:20.178229,INSP016,QC_INLINE,71,PASS,,0,before
QI000759,EV0000074,WO000011,SKU0029,F1,F1-L3,2025-01-05 02:07:39.641614,INSP002,QC_FINAL,32,PASS,,0,before
QI000760,EV0002103,WO000314,SKU0019,F2,F2-L3,2025-03-29 20:42:03.039089,INSP018,REWORK,5,FAIL,WRINKLE,1,before
QI000761,EV0001154,WO000174,SKU0026,F2,F2-L3,2025-02-17 17:27:25.901379,INSP001,SEW,34,FAIL,LABEL_WRONG,1,before
QI000762,EV0002176,WO000325,SKU0025,F1,F1-L3,2025-04-06 19:58:11.111010,INSP017,QC_FINAL,21,PASS,,0,before
QI000763,EV0004116,WO000610,SKU0007,F1,F1-L3,2025-06-09 23:08:25.705817,INSP011,REWORK,5,PASS,,0,before
QI000764,EV0001769,WO000264,SKU0011,F1,F1-L1,2025-03-14 20:09:04.222583,INSP017,PACK,15,PASS,,0,before
QI000765,EV0004208,WO000623,SKU0021,F2,F2-L1,2025-06-12 12:12:36.394053,INSP002,QC_FINAL,28,PASS,,0,before
QI000766,EV0002208,WO000330,SKU0029,F1,F1-L2,2025-04-03 07:49:42.026792,INSP005,QC_INLINE,72,PASS,,0,before
QI000767,EV0000920,WO000139,SKU0028,F2,F2-L2,2025-02-05 21:02:12.201320,INSP012,SEW,63,PASS,,0,before
QI000768,EV0002383,WO000356,SKU0007,F1,F1-L3,2025-04-07 09:53:04.326752,INSP005,QC_INLINE,49,PASS,,0,before
QI000769,EV0000567,WO000085,SKU0003,F2,F2-L2,2025-01-28 15:36:06.829011,INSP014,QC_FINAL,54,PASS,,0,before
QI000770,EV0004729,WO000700,SKU0029,F1,F1-L1,2025-06-27 12:47:02.206592,INSP004,CUT,13,PASS,,0,before
QI000771,EV0004452,WO000658,SKU0027,F2,F2-L2,2025-06-26 15:11:24.885702,INSP009,REWORK,5,PASS,,0,before
QI000772,EV0003429,WO000510,SKU0016,F2,F2-L3,2025-05-15 17:54:59.928769,INSP004,QC_INLINE,39,PASS,,0,before
QI000773,EV0003401,WO000506,SKU0030,F1,F1-L1,2025-05-14 03:19:11.108461,INSP005,QC_INLINE,12,PASS,,0,before
QI000774,EV0001281,WO000192,SKU0015,F1,F1-L1,2025-02-25 06:59:14.398116,INSP003,QC_FINAL,101,PASS,,0,before
QI000775,EV0000772,WO000116,SKU0008,F2,F2-L2,2025-02-04 15:35:59.394819,INSP015,REWORK,5,PASS,,0,before
