shipment_id,from_node,to_node,sku_id,ship_date,planned_delivery_date,actual_delivery_date,carrier,mode,route_lane_id,shipped_qty,freight_cost,priority_bucket,scenario
SH000485,WH_NORTH,DC_HN,SKU0016,2025-06-18,2025-06-19,2025-06-19,CarrierC,Road,WH_NORTH->DC_HN:Road,91,11.01,Std,before
SH000486,WH_NORTH,DC_HN,SKU0027,2025-06-18,2025-06-19,2025-06-19,CarrierA,Road,WH_NORTH->DC_HN:Road,70,9.76,Std,before
SH000487,WH_NORTH,DC_HN,SKU0002,2025-06-18,2025-06-19,2025-06-19,CarrierA,Road,WH_NORTH->DC_HN:Road,58,7.32,Std,before
SH000488,WH_NORTH,DC_DN,SKU0016,2025-06-25,2025-06-27,2025-06-27,CarrierA,Road,WH_NORTH->DC_DN:Road,361,84.72,Std,before
SH000489,WH_NORTH,DC_DN,SKU0025,2025-06-25,2025-06-27,2025-06-27,CarrierB,Road,WH_NORTH->DC_DN:Road,86,17.07,Std,before
SH000490,WH_NORTH,DC_DN,SKU0009,2025-06-25,2025-06-27,2025-06-27,CarrierC,Road,WH_NORTH->DC_DN:Road,28,5.79,Std,before
SH000491,WH_SOUTH,DC_HCMC,SKU0026,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,132,14.07,Expedite,before
SH000492,WH_SOUTH,DC_HCMC,SKU0012,2025-06-23,2025-06-24,2025-06-24,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,81,10.28,Expedite,before
SH000493,WH_SOUTH,DC_HCMC,SKU0021,2025-06-23,2025-06-24,2025-06-24,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,74,9.01,Expedite,before
SH000494,WH_SOUTH,DC_HCMC,SKU0008,2025-06-23,2025-06-24,2025-06-24,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,54,6.54,Expedite,before
SH000495,WH_SOUTH,DC_HCMC,SKU0019,2025-06-25,2025-06-26,2025-06-26,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,124,15.64,Launch,before
SH000496,WH_SOUTH,DC_HCMC,SKU0004,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,198,23.38,Std,before
SH000497,WH_SOUTH,DC_HCMC,SKU0024,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,141,16.7,Std,before
SH000498,WH_SOUTH,DC_HCMC,SKU0030,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,114,12.17,Std,before
SH000499,WH_SOUTH,DC_HCMC,SKU0025,2025-06-23,2025-06-24,2025-06-24,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,75,9.21,Std,before
SH000500,WH_SOUTH,DC_HCMC,SKU0013,2025-06-23,2025-06-24,2025-06-24,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,77,9.42,Std,before
SH000501,WH_SOUTH,DC_HCMC,SKU0008,2025-06-23,2025-06-24,2025-06-24,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,48,5.16,Std,before
SH000502,WH_NORTH,DC_HN,SKU0010,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_NORTH->DC_HN:Road,195,27.58,Expedite,before
SH000503,WH_NORTH,DC_HN,SKU0009,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_NORTH->DC_HN:Road,76,8.9,Expedite,before
SH000504,WH_NORTH,DC_HN,SKU0019,2025-06-23,2025-06-24,2025-06-24,CarrierB,Road,WH_NORTH->DC_HN:Road,37,5.17,Expedite,before
SH000505,WH_NORTH,DC_HN,SKU0007,2025-06-23,2025-06-24,2025-06-24,CarrierA,Road,WH_NORTH->DC_HN:Road,28,3.67,Expedite,before
SH000506,WH_NORTH,DC_HN,SKU0007,2025-06-24,2025-06-25,2025-06-25,CarrierB,Road,WH_NORTH->DC_HN:Road,81,10.04,Launch,before
SH000507,WH_NORTH,DC_HN,SKU0026,2025-06-26,2025-06-27,2025-06-27,CarrierA,Road,WH_NORTH->DC_HN:Road,267,30.52,Std,before
SH000508,WH_NORTH,DC_HN,SKU0006,2025-06-26,2025-06-27,2025-06-27,CarrierA,Road,WH_NORTH->DC_HN:Road,171,22.28,Std,before
SH000509,WH_NORTH,DC_HN,SKU0027,2025-06-26,2025-06-27,2025-06-27,CarrierA,Road,WH_NORTH->DC_HN:Road,137,17.72,Std,before
SH000510,WH_NORTH,DC_HN,SKU0014,2025-06-26,2025-06-27,2025-06-27,CarrierB,Road,WH_NORTH->DC_HN:Road,125,14.65,Std,before
SH000511,WH_NORTH,DC_HN,SKU0013,2025-06-26,2025-06-27,2025-06-27,CarrierB,Road,WH_NORTH->DC_HN:Road,89,11.41,Std,before
SH000512,WH_NORTH,DC_HN,SKU0007,2025-06-26,2025-06-27,2025-06-27,CarrierC,Road,WH_NORTH->DC_HN:Road,32,4.14,Std,before
SH000513,WH_SOUTH,DC_CT,SKU0012,2025-06-30,2025-07-01,2025-07-01,CarrierA,Road,WH_SOUTH->DC_CT:Road,170,24.71,Expedite,before
SH000514,WH_SOUTH,DC_CT,SKU0004,2025-06-30,2025-07-01,2025-07-01,CarrierA,Road,WH_SOUTH->DC_CT:Road,57,9.2,Expedite,before
SH000515,WH_SOUTH,DC_CT,SKU0006,2025-07-02,2025-07-03,2025-07-03,CarrierC,Road,WH_SOUTH->DC_CT:Road,88,11.81,Launch,before
SH000516,WH_SOUTH,DC_CT,SKU0016,2025-07-02,2025-07-03,2025-07-03,CarrierB,Road,WH_SOUTH->DC_CT:Road,80,13.2,Std,before
SH000517,WH_NORTH,DC_DN,SKU0007,2025-07-03,2025-07-05,2025-07-05,CarrierA,Road,WH_NORTH->DC_DN:Road,141,31.68,Std,before
SH000518,WH_NORTH,DC_DN,SKU0030,2025-07-03,2025-07-05,2025-07-05,CarrierC,Road,WH_NORTH->DC_DN:Road,106,23.76,Std,before
SH000519,WH_NORTH,DC_DN,SKU0021,2025-07-03,2025-07-05,2025-07-05,CarrierB,Road,WH_NORTH->DC_DN:Road,77,14.72,Std,before
SH000520,WH_NORTH,DC_DN,SKU0023,2025-07-03,2025-07-05,2025-07-05,CarrierB,Road,WH_NORTH->DC_DN:Road,76,16.54,Std,before
SH000521,WH_SOUTH,DC_HCMC,SKU0022,2025-07-02,2025-07-03,2025-07-03,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,54,6.57,Expedite,before
SH000522,WH_SOUTH,DC_HCMC,SKU0020,2025-07-02,2025-07-03,2025-07-03,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,137,16.37,Launch,before
SH000523,WH_SOUTH,DC_HCMC,SKU0019,2025-07-02,2025-07-03,2025-07-03,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,123,13.77,Launch,before
SH000524,WH_SOUTH,DC_HCMC,SKU0023,2025-06-30,2025-07-01,2025-07-01,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,239,26.61,Std,before
SH000525,WH_SOUTH,DC_HCMC,SKU0021,2025-06-30,2025-07-01,2025-07-01,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,210,24.06,Std,before
SH000526,WH_SOUTH,DC_HCMC,SKU0007,2025-06-30,2025-07-01,2025-07-01,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,105,11.59,Std,before
SH000527,WH_SOUTH,DC_HCMC,SKU0002,2025-06-30,2025-07-01,2025-07-01,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,67,7.83,Std,before
SH000528,WH_SOUTH,DC_HCMC,SKU0022,2025-06-30,2025-07-01,2025-07-01,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,53,6.49,Std,before
SH000529,WH_NORTH,DC_HN,SKU0010,2025-06-30,2025-07-01,2025-07-03,CarrierA,Road,WH_NORTH->DC_HN:Road,206,26.03,Std,before
SH000530,WH_NORTH,DC_HN,SKU0021,2025-06-30,2025-07-01,2025-07-03,CarrierA,Road,WH_NORTH->DC_HN:Road,74,9.54,Std,before
SH000531,WH_NORTH,DC_HN,SKU0006,2025-06-30,2025-07-01,2025-07-03,CarrierA,Road,WH_NORTH->DC_HN:Road,76,10.03,Std,before
SH000532,WH_NORTH,DC_HN,SKU0027,2025-06-30,2025-07-01,2025-07-03,CarrierA,Road,WH_NORTH->DC_HN:Road,65,8.82,Std,before
SH000533,WH_NORTH,DC_HN,SKU0001,2025-06-30,2025-07-01,2025-07-03,CarrierA,Road,WH_NORTH->DC_HN:Road,39,4.95,Std,before
SH000534,WH_NORTH,DC_HN,SKU0028,2025-06-30,2025-07-01,2025-07-03,CarrierB,Road,WH_NORTH->DC_HN:Road,38,4.95,Std,before
SH000535,WH_SOUTH,DC_CT,SKU0024,2025-07-08,2025-07-09,2025-07-09,CarrierA,Road,WH_SOUTH->DC_CT:Road,101,16.47,Std,before
SH000536,WH_SOUTH,DC_CT,SKU0018,2025-07-08,2025-07-09,2025-07-09,CarrierB,Road,WH_SOUTH->DC_CT:Road,110,18.11,Std,before
SH000537,WH_SOUTH,DC_CT,SKU0025,2025-07-08,2025-07-09,2025-07-09,CarrierC,Road,WH_SOUTH->DC_CT:Road,93,14.75,Std,before
SH000538,WH_NORTH,DC_DN,SKU0009,2025-07-10,2025-07-12,2025-07-15,CarrierB,Road,WH_NORTH->DC_DN:Road,269,59.41,Expedite,before
SH000539,WH_NORTH,DC_DN,SKU0027,2025-07-10,2025-07-12,2025-07-15,CarrierB,Road,WH_NORTH->DC_DN:Road,56,10.73,Expedite,before
SH000540,WH_NORTH,DC_DN,SKU0027,2025-07-07,2025-07-09,2025-07-09,CarrierA,Road,WH_NORTH->DC_DN:Road,93,18.75,Launch,before
SH000541,WH_NORTH,DC_DN,SKU0026,2025-07-07,2025-07-09,2025-07-09,CarrierC,Road,WH_NORTH->DC_DN:Road,83,17.02,Std,before
SH000542,WH_SOUTH,DC_HCMC,SKU0002,2025-07-10,2025-07-11,2025-07-14,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,145,15.94,Expedite,before
SH000543,WH_SOUTH,DC_HCMC,SKU0003,2025-07-09,2025-07-10,2025-07-10,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,37,3.91,Launch,before
SH000544,WH_SOUTH,DC_HCMC,SKU0004,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,224,24.6,Std,before
SH000545,WH_SOUTH,DC_HCMC,SKU0009,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,134,16.7,Std,before
SH000546,WH_SOUTH,DC_HCMC,SKU0022,2025-07-07,2025-07-08,2025-07-08,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,123,14.93,Std,before
SH000547,WH_SOUTH,DC_HCMC,SKU0025,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,132,15.39,Std,before
SH000548,WH_NORTH,DC_HN,SKU0018,2025-07-08,2025-07-09,2025-07-10,CarrierC,Road,WH_NORTH->DC_HN:Road,156,17.96,Expedite,before
SH000549,WH_NORTH,DC_HN,SKU0027,2025-07-08,2025-07-09,2025-07-10,CarrierA,Road,WH_NORTH->DC_HN:Road,101,11.99,Expedite,before
SH000550,WH_NORTH,DC_HN,SKU0023,2025-07-08,2025-07-09,2025-07-10,CarrierA,Road,WH_NORTH->DC_HN:Road,109,15.36,Expedite,before
SH000551,WH_NORTH,DC_HN,SKU0022,2025-07-08,2025-07-09,2025-07-10,CarrierA,Road,WH_NORTH->DC_HN:Road,95,13.21,Expedite,before
SH000552,WH_NORTH,DC_HN,SKU0002,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_NORTH->DC_HN:Road,164,22.43,Launch,before
SH000553,WH_NORTH,DC_HN,SKU0015,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_NORTH->DC_HN:Road,275,33.94,Std,before
SH000554,WH_NORTH,DC_HN,SKU0021,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_NORTH->DC_HN:Road,261,30.66,Std,before
SH000555,WH_NORTH,DC_HN,SKU0013,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_NORTH->DC_HN:Road,242,28.68,Std,before
SH000556,WH_NORTH,DC_HN,SKU0001,2025-07-07,2025-07-08,2025-07-08,CarrierC,Road,WH_NORTH->DC_HN:Road,94,10.88,Std,before
SH000557,WH_NORTH,DC_HN,SKU0020,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_NORTH->DC_HN:Road,84,9.99,Std,before
SH000558,WH_NORTH,DC_HN,SKU0022,2025-07-07,2025-07-08,2025-07-08,CarrierA,Road,WH_NORTH->DC_HN:Road,82,10.14,Std,before
SH000559,WH_NORTH,DC_HN,SKU0014,2025-07-07,2025-07-08,2025-07-08,CarrierC,Road,WH_NORTH->DC_HN:Road,57,6.88,Std,before
SH000560,WH_SOUTH,DC_CT,SKU0029,2025-07-15,2025-07-16,2025-07-16,CarrierA,Road,WH_SOUTH->DC_CT:Road,55,7.37,Expedite,before
SH000561,WH_SOUTH,DC_CT,SKU0016,2025-07-16,2025-07-17,2025-07-17,CarrierB,Road,WH_SOUTH->DC_CT:Road,40,5.87,Std,before
SH000562,WH_NORTH,DC_DN,SKU0006,2025-07-14,2025-07-16,2025-07-22,CarrierB,Road,WH_NORTH->DC_DN:Road,19,3.71,Expedite,before
SH000563,WH_NORTH,DC_DN,SKU0002,2025-07-16,2025-07-18,2025-07-18,CarrierB,Road,WH_NORTH->DC_DN:Road,229,51.4,Launch,before
SH000564,WH_NORTH,DC_DN,SKU0020,2025-07-16,2025-07-18,2025-07-18,CarrierA,Road,WH_NORTH->DC_DN:Road,120,27.92,Std,before
SH000565,WH_SOUTH,DC_HCMC,SKU0002,2025-07-16,2025-07-17,2025-07-17,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,237,27.29,Expedite,before
SH000566,WH_SOUTH,DC_HCMC,SKU0026,2025-07-16,2025-07-17,2025-07-17,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,135,15.04,Expedite,before
SH000567,WH_SOUTH,DC_HCMC,SKU0030,2025-07-16,2025-07-17,2025-07-17,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,74,9.48,Expedite,before
SH000568,WH_SOUTH,DC_HCMC,SKU0024,2025-07-16,2025-07-17,2025-07-17,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,62,7.09,Expedite,before
SH000569,WH_SOUTH,DC_HCMC,SKU0016,2025-07-15,2025-07-16,2025-07-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,36,4.44,Launch,before
SH000570,WH_SOUTH,DC_HCMC,SKU0026,2025-07-14,2025-07-15,2025-07-16,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,100,12.22,Std,before
SH000571,WH_SOUTH,DC_HCMC,SKU0029,2025-07-14,2025-07-15,2025-07-16,CarrierC,Road,WH_SOUTH->DC_HCMC:Road,98,12.72,Std,before
SH000572,WH_SOUTH,DC_HCMC,SKU0007,2025-07-14,2025-07-15,2025-07-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,58,6.95,Std,before
SH000573,WH_SOUTH,DC_HCMC,SKU0001,2025-07-14,2025-07-15,2025-07-16,CarrierB,Road,WH_SOUTH->DC_HCMC:Road,51,5.75,Std,before
SH000574,WH_SOUTH,DC_HCMC,SKU0017,2025-07-14,2025-07-15,2025-07-16,CarrierA,Road,WH_SOUTH->DC_HCMC:Road,52,6.47,Std,before
SH000575,WH_NORTH,DC_HN,SKU0010,2025-07-14,2025-07-15,2025-07-15,CarrierB,Road,WH_NORTH->DC_HN:Road,303,36.48,Expedite,before
SH000576,WH_NORTH,DC_HN,SKU0016,2025-07-14,2025-07-15,2025-07-15,CarrierA,Road,WH_NORTH->DC_HN:Road,53,6.07,Expedite,before
SH000577,WH_NORTH,DC_HN,SKU0009,2025-07-15,2025-07-16,2025-07-16,CarrierB,Road,WH_NORTH->DC_HN:Road,156,19.96,Launch,before
SH000578,WH_NORTH,DC_HN,SKU0022,2025-07-17,2025-07-18,2025-07-18,CarrierC,Road,WH_NORTH->DC_HN:Road,96,11.24,Std,before
SH000579,WH_NORTH,DC_HN,SKU0020,2025-07-17,2025-07-18,2025-07-18,CarrierB,Road,WH_NORTH->DC_HN:Road,41,4.83,Std,before
SH000580,WH_NORTH,DC_HN,SKU0028,2025-07-17,2025-07-18,2025-07-18,CarrierA,Road,WH_NORTH->DC_HN:Road,27,3.17,Std,before
SH000581,WH_NORTH,DC_DN,SKU0005,2025-07-22,2025-07-24,2025-07-25,CarrierB,Road,WH_NORTH->DC_DN:Road,61,14.02,Std,before
SH000582,WH_NORTH,DC_HN,SKU0015,2025-07-31,2025-08-01,2025-08-01,CarrierA,Road,WH_NORTH->DC_HN:Road,169,22.1,Std,before
SH000583,WH_NORTH,DC_HN,SKU0024,2025-07-31,2025-08-01,2025-08-01,CarrierC,Road,WH_NORTH->DC_HN:Road,91,12.1,Std,before
