event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario
EV0004282,WO000634,SO00118,SKU0026,F2,F2-L3,CUT,Cutting,2025-06-14 10:58:39.463609,2025-06-14 17:51:37.840088,98,1,0,start_of_day,8.15,6.19,6.88,before
EV0004283,WO000634,SO00118,SKU0026,F2,F2-L3,SEW,Sewing,2025-06-14 18:24:00.758586,2025-06-16 15:33:00.159985,98,4,0,minor,11.05,72.24,45.15,before
EV0004284,WO000634,SO00118,SKU0026,F2,F2-L3,QC_INLINE,Quality,2025-06-16 17:34:25.534028,2025-06-16 18:54:03.518610,98,3,2,minor,1.05,1.19,0.53,before
EV0004285,WO000634,SO00118,SKU0026,F2,F2-L3,FINISH,Finishing,2025-06-16 19:01:21.042241,2025-06-17 03:11:33.630104,98,1,0,minor,1.97,9.8,3.27,before
EV0004286,WO000634,SO00118,SKU0026,F2,F2-L2,QC_FINAL,Quality,2025-06-17 03:31:03.842882,2025-06-17 05:06:04.435045,98,4,2,minor,2.37,1.43,0.63,before
EV0004287,WO000634,SO00118,SKU0026,F2,F2-L2,REWORK,Rework,2025-06-17 05:50:43.754939,2025-06-17 05:54:46.668174,2,0,0,none,0.0,0.07,0.01,before
EV0004288,WO000634,SO00118,SKU0026,F2,F2-L1,PACK,Packing,2025-06-17 06:09:16.339681,2025-06-17 08:56:56.380510,98,2,0,minor,1.76,2.52,1.12,before
EV0004289,WO000635,SO00338,SKU0019,F2,F2-L1,CUT,Cutting,2025-06-13 11:02:24.414697,2025-06-13 18:47:13.754106,142,3,0,start_of_day,15.16,6.97,7.75,before
EV0004290,WO000635,SO00338,SKU0019,F2,F2-L3,SEW,Sewing,2025-06-13 19:40:40.801848,2025-06-16 02:50:40.723516,142,3,0,minor,9.35,88.27,55.17,before
EV0004291,WO000635,SO00338,SKU0019,F2,F2-L3,QC_INLINE,Quality,2025-06-16 03:29:57.877528,2025-06-16 05:06:20.039088,142,3,2,minor,1.59,1.45,0.64,before
EV0004292,WO000635,SO00338,SKU0019,F2,F2-L2,FINISH,Finishing,2025-06-16 05:22:18.528014,2025-06-16 17:33:15.171528,142,1,0,minor,0.98,14.62,4.87,before
EV0004293,WO000635,SO00338,SKU0019,F2,F2-L1,QC_FINAL,Quality,2025-06-16 17:54:28.502482,2025-06-16 20:23:07.898346,142,6,3,minor,1.59,2.23,0.99,before
EV0004294,WO000635,SO00338,SKU0019,F2,F2-L1,PACK,Packing,2025-06-16 20:36:52.357547,2025-06-17 01:17:02.773373,142,1,0,minor,3.13,4.2,1.87,before
EV0004295,WO000636,SO00647,SKU0001,F1,F1-L3,CUT,Cutting,2025-06-17 10:22:15.929745,2025-06-17 15:16:18.753965,67,4,0,start_of_day,8.18,4.41,4.9,before
EV0004296,WO000636,SO00647,SKU0001,F1,F1-L2,SEW,Sewing,2025-06-17 17:23:54.472724,2025-06-18 22:18:57.369451,67,4,0,minor,6.62,46.27,28.92,before
EV0004297,WO000636,SO00647,SKU0001,F1,F1-L1,QC_INLINE,Quality,2025-06-18 22:45:11.522017,2025-06-18 23:24:31.775545,67,1,1,minor,1.26,0.59,0.26,before
EV0004298,WO000636,SO00647,SKU0001,F1,F1-L1,REWORK,Rework,2025-06-19 00:14:54.914345,2025-06-19 00:17:19.605992,1,0,0,none,0.0,0.04,0.01,before
EV0004299,WO000636,SO00647,SKU0001,F1,F1-L3,FINISH,Finishing,2025-06-19 00:43:58.904959,2025-06-19 06:19:56.328632,67,2,0,minor,1.72,6.72,2.24,before
EV0004300,WO000636,SO00647,SKU0001,F1,F1-L3,QC_FINAL,Quality,2025-06-19 06:26:36.289421,2025-06-19 07:23:25.631873,67,4,2,minor,2.34,0.85,0.38,before
EV0004301,WO000636,SO00647,SKU0001,F1,F1-L3,REWORK,Rework,2025-06-19 07:51:08.061333,2025-06-19 07:55:13.793025,2,0,0,none,0.0,0.08,0.01,before
EV0004302,WO000636,SO00647,SKU0001,F1,F1-L3,PACK,Packing,2025-06-19 07:59:05.616496,2025-06-19 10:08:40.886374,67,2,0,minor,2.38,1.94,0.86,before
EV0004303,WO000637,SO00052,SKU0012,F2,F2-L3,CUT,Cutting,2025-06-15 09:19:29.914009,2025-06-15 15:24:33.512258,102,3,0,start_of_day,5.88,5.48,6.08,before
EV0004304,WO000637,SO00052,SKU0012,F2,F2-L2,SEW,Sewing,2025-06-15 15:43:45.120528,2025-06-17 00:27:26.166229,102,4,0,minor,3.91,52.36,32.73,before
EV0004305,WO000637,SO00052,SKU0012,F2,F2-L2,QC_INLINE,Quality,2025-06-17 00:57:01.264908,2025-06-17 01:54:47.018682,102,3,2,minor,2.43,0.87,0.39,before
EV0004306,WO000637,SO00052,SKU0012,F2,F2-L3,FINISH,Finishing,2025-06-17 02:04:47.694438,2025-06-17 09:48:03.026598,102,0,0,minor,1.83,9.27,3.09,before
EV0004307,WO000637,SO00052,SKU0012,F2,F2-L1,QC_FINAL,Quality,2025-06-17 09:55:45.192757,2025-06-17 11:20:15.138727,102,3,2,minor,1.83,1.27,0.56,before
EV0004308,WO000637,SO00052,SKU0012,F2,F2-L1,REWORK,Rework,2025-06-17 12:05:19.131203,2025-06-17 12:08:05.720253,2,0,0,none,0.0,0.05,0.01,before
EV0004309,WO000637,SO00052,SKU0012,F2,F2-L1,PACK,Packing,2025-06-17 12:19:34.711797,2025-06-17 14:51:42.618401,102,2,0,minor,2.28,2.28,1.01,before
EV0004310,WO000638,SO00137,SKU0016,F2,F2-L2,CUT,Cutting,2025-06-15 10:24:02.898768,2025-06-15 12:58:39.701655,44,0,0,start_of_day,7.44,2.32,2.58,before
EV0004311,WO000638,SO00137,SKU0016,F2,F2-L2,SEW,Sewing,2025-06-15 14:31:50.330695,2025-06-16 06:26:38.100011,44,2,0,minor,3.83,25.46,15.91,before
EV0004312,WO000638,SO00137,SKU0016,F2,F2-L1,QC_INLINE,Quality,2025-06-16 06:59:02.591105,2025-06-16 07:27:36.602369,44,3,2,minor,1.14,0.43,0.19,before
EV0004313,WO000638,SO00137,SKU0016,F2,F2-L1,REWORK,Rework,2025-06-16 08:50:32.527360,2025-06-16 08:54:22.747978,2,0,0,none,0.0,0.07,0.01,before
EV0004314,WO000638,SO00137,SKU0016,F2,F2-L1,FINISH,Finishing,2025-06-16 08:59:38.333142,2025-06-16 12:40:11.612220,44,3,0,minor,2.01,4.41,1.47,before
EV0004315,WO000638,SO00137,SKU0016,F2,F2-L3,QC_FINAL,Quality,2025-06-16 13:20:28.737606,2025-06-16 14:09:48.846759,44,2,1,minor,1.29,0.74,0.33,before
EV0004316,WO000638,SO00137,SKU0016,F2,F2-L3,PACK,Packing,2025-06-16 14:17:26.378212,2025-06-16 15:23:37.427685,44,1,0,minor,1.46,0.99,0.44,before
EV0004317,WO000639,SO00277,SKU0021,F2,F2-L1,CUT,Cutting,2025-06-20 09:21:49.282105,2025-06-20 16:37:34.167817,107,3,0,start_of_day,13.18,6.54,7.26,before
EV0004318,WO000639,SO00277,SKU0021,F2,F2-L2,SEW,Sewing,2025-06-20 17:07:26.018287,2025-06-22 05:53:46.286170,107,2,0,minor,4.89,58.84,36.77,before
EV0004319,WO000639,SO00277,SKU0021,F2,F2-L3,QC_INLINE,Quality,2025-06-22 06:37:53.063834,2025-06-22 07:46:29.272639,107,3,2,minor,5.46,1.03,0.46,before
EV0004320,WO000639,SO00277,SKU0021,F2,F2-L1,FINISH,Finishing,2025-06-22 08:29:01.773482,2025-06-22 16:28:30.397284,107,6,0,minor,1.75,9.59,3.2,before
EV0004321,WO000639,SO00277,SKU0021,F2,F2-L3,QC_FINAL,Quality,2025-06-22 16:37:27.960573,2025-06-22 18:02:53.867516,107,3,2,minor,1.55,1.28,0.57,before
EV0004322,WO000639,SO00277,SKU0021,F2,F2-L1,PACK,Packing,2025-06-22 18:15:46.342663,2025-06-22 20:38:38.776086,107,0,0,minor,1.15,2.14,0.95,before
EV0004323,WO000640,SO00615,SKU0030,F1,F1-L1,CUT,Cutting,2025-06-16 09:46:15.104611,2025-06-16 12:34:48.558648,47,2,0,start_of_day,12.44,2.53,2.81,before
EV0004324,WO000640,SO00615,SKU0030,F1,F1-L1,SEW,Sewing,2025-06-16 13:46:58.954255,2025-06-17 06:25:58.333370,47,0,0,minor,9.56,26.64,16.65,before
EV0004325,WO000640,SO00615,SKU0030,F1,F1-L1,QC_INLINE,Quality,2025-06-17 07:51:33.348223,2025-06-17 08:21:49.410744,47,4,2,minor,2.01,0.45,0.2,before
EV0004326,WO000640,SO00615,SKU0030,F1,F1-L3,FINISH,Finishing,2025-06-17 08:37:06.882983,2025-06-17 12:26:37.610137,47,0,0,minor,1.19,4.59,1.53,before
EV0004327,WO000640,SO00615,SKU0030,F1,F1-L1,QC_FINAL,Quality,2025-06-17 12:39:59.489225,2025-06-17 13:18:08.875698,47,0,0,minor,1.91,0.57,0.25,before
EV0004328,WO000640,SO00615,SKU0030,F1,F1-L3,PACK,Packing,2025-06-17 13:27:56.786185,2025-06-17 14:40:29.052657,47,1,0,minor,2.72,1.09,0.48,before
EV0004329,WO000641,SO00448,SKU0012,F2,F2-L3,CUT,Cutting,2025-06-22 08:56:09.628168,2025-06-22 16:22:21.956214,111,1,0,start_of_day,14.48,6.69,7.44,before
EV0004330,WO000641,SO00448,SKU0012,F2,F2-L1,SEW,Sewing,2025-06-22 17:40:58.724193,2025-06-24 08:38:52.565962,111,6,0,minor,10.39,62.34,38.96,before
EV0004331,WO000641,SO00448,SKU0012,F2,F2-L3,QC_INLINE,Quality,2025-06-24 09:52:08.070009,2025-06-24 10:59:50.797548,111,4,2,minor,2.44,1.02,0.45,before
EV0004332,WO000641,SO00448,SKU0012,F2,F2-L3,REWORK,Rework,2025-06-24 11:42:07.224226,2025-06-24 11:44:28.346867,2,0,0,none,0.0,0.04,0.01,before
EV0004333,WO000641,SO00448,SKU0012,F2,F2-L2,FINISH,Finishing,2025-06-24 12:30:57.139900,2025-06-24 21:56:42.564766,111,3,0,minor,2.8,11.32,3.77,before
EV0004334,WO000641,SO00448,SKU0012,F2,F2-L2,QC_FINAL,Quality,2025-06-24 22:17:21.600095,2025-06-24 23:47:13.118546,111,6,3,minor,1.01,1.35,0.6,before
EV0004335,WO000641,SO00448,SKU0012,F2,F2-L2,REWORK,Rework,2025-06-25 00:38:00.322078,2025-06-25 00:41:53.772574,3,0,0,none,0.0,0.07,0.01,before
EV0004336,WO000641,SO00448,SKU0012,F2,F2-L2,PACK,Packing,2025-06-25 00:58:15.298273,2025-06-25 04:21:02.459398,111,2,0,minor,2.82,3.04,1.35,before
EV0004337,WO000642,SO00468,SKU0013,F1,F1-L3,CUT,Cutting,2025-06-15 11:10:23.279996,2025-06-15 22:31:35.484767,259,4,0,start_of_day,24.57,10.22,11.35,before
EV0004338,WO000642,SO00468,SKU0013,F1,F1-L2,SEW,Sewing,2025-06-15 23:54:22.890535,2025-06-19 19:04:21.043689,259,7,0,minor,3.29,145.87,91.17,before
EV0004339,WO000642,SO00468,SKU0013,F1,F1-L1,QC_INLINE,Quality,2025-06-19 19:36:28.846815,2025-06-19 22:05:42.203941,259,17,9,minor,1.53,2.24,0.99,before
EV0004340,WO000642,SO00468,SKU0013,F1,F1-L2,FINISH,Finishing,2025-06-19 22:21:44.450173,2025-06-20 11:29:25.664245,259,8,0,minor,2.47,15.75,5.25,before
EV0004341,WO000642,SO00468,SKU0013,F1,F1-L3,QC_FINAL,Quality,2025-06-20 11:45:23.744981,2025-06-20 15:16:10.227270,259,8,4,minor,2.88,3.16,1.41,before
EV0004342,WO000642,SO00468,SKU0013,F1,F1-L1,PACK,Packing,2025-06-20 15:33:27.429370,2025-06-20 22:33:01.976845,259,1,0,minor,1.85,6.29,2.8,before
EV0004343,WO000643,SO00473,SKU0020,F2,F2-L1,CUT,Cutting,2025-06-20 08:30:25.460660,2025-06-20 17:41:19.548595,152,4,0,start_of_day,9.36,8.26,9.18,before
EV0004344,WO000643,SO00473,SKU0020,F2,F2-L1,SEW,Sewing,2025-06-20 18:13:56.710354,2025-06-23 04:53:34.222232,152,4,0,minor,10.41,93.86,58.66,before
EV0004345,WO000643,SO00473,SKU0020,F2,F2-L3,QC_INLINE,Quality,2025-06-23 06:56:35.256195,2025-06-23 08:33:47.245717,152,2,1,minor,1.26,1.46,0.65,before
EV0004346,WO000643,SO00473,SKU0020,F2,F2-L3,FINISH,Finishing,2025-06-23 08:48:26.803037,2025-06-23 19:39:13.413681,152,3,0,minor,1.64,13.02,4.34,before
EV0004347,WO000643,SO00473,SKU0020,F2,F2-L3,QC_FINAL,Quality,2025-06-23 19:51:52.176537,2025-06-23 22:38:12.744571,152,5,3,minor,3.16,2.5,1.11,before
EV0004348,WO000643,SO00473,SKU0020,F2,F2-L1,PACK,Packing,2025-06-23 22:54:13.833184,2025-06-24 03:14:09.777893,152,2,0,minor,1.38,3.9,1.73,before
EV0004349,WO000644,SO00092,SKU0024,F1,F1-L3,CUT,Cutting,2025-06-15 09:36:59.680250,2025-06-15 17:31:47.357905,184,2,0,start_of_day,17.72,7.12,7.91,before
EV0004350,WO000644,SO00092,SKU0024,F1,F1-L1,SEW,Sewing,2025-06-15 17:51:30.211435,2025-06-16 11:00:24.589030,184,5,0,minor,12.61,27.44,17.15,before
EV0004351,WO000644,SO00092,SKU0024,F1,F1-L3,QC_INLINE,Quality,2025-06-16 12:15:01.090181,2025-06-16 14:08:40.658123,184,5,3,minor,1.96,1.7,0.76,before
EV0004352,WO000644,SO00092,SKU0024,F1,F1-L3,REWORK,Rework,2025-06-16 15:12:41.998879,2025-06-16 15:17:32.718332,3,0,0,none,0.0,0.09,0.02,before
EV0004353,WO000644,SO00092,SKU0024,F1,F1-L1,FINISH,Finishing,2025-06-16 15:21:36.546352,2025-06-17 01:37:20.245344,184,7,0,minor,1.45,12.31,4.1,before
EV0004354,WO000644,SO00092,SKU0024,F1,F1-L3,QC_FINAL,Quality,2025-06-17 01:48:02.131558,2025-06-17 04:24:36.831429,184,9,5,minor,1.89,2.35,1.04,before
EV0004355,WO000644,SO00092,SKU0024,F1,F1-L3,PACK,Packing,2025-06-17 04:47:37.967021,2025-06-17 09:49:03.673533,184,5,0,minor,1.72,4.52,2.01,before
EV0004356,WO000645,SO00143,SKU0023,F1,F1-L2,CUT,Cutting,2025-06-17 08:49:34.522741,2025-06-17 13:40:54.951175,102,3,0,start_of_day,20.51,4.37,4.86,before
EV0004357,WO000645,SO00143,SKU0023,F1,F1-L2,SEW,Sewing,2025-06-17 14:20:36.241667,2025-06-18 17:32:07.588521,102,1,0,minor,3.44,43.51,27.19,before
EV0004358,WO000645,SO00143,SKU0023,F1,F1-L3,QC_INLINE,Quality,2025-06-18 18:05:16.586003,2025-06-18 19:06:54.340495,102,7,4,minor,1.75,0.92,0.41,before
EV0004359,WO000645,SO00143,SKU0023,F1,F1-L3,REWORK,Rework,2025-06-18 20:28:18.371717,2025-06-18 20:31:30.371717,4,0,0,none,0.0,0.06,0.01,before
EV0004360,WO000645,SO00143,SKU0023,F1,F1-L2,FINISH,Finishing,2025-06-18 20:45:43.352834,2025-06-19 02:19:38.667274,102,1,0,minor,0.73,6.68,2.23,before
EV0004361,WO000645,SO00143,SKU0023,F1,F1-L1,QC_FINAL,Quality,2025-06-19 02:32:30.381536,2025-06-19 04:03:27.224405,102,2,1,minor,1.66,1.36,0.61,before
EV0004362,WO000645,SO00143,SKU0023,F1,F1-L3,PACK,Packing,2025-06-19 04:22:09.793412,2025-06-19 06:45:26.490122,102,0,0,minor,3.61,2.15,0.96,before
EV0004363,WO000646,SO00501,SKU0021,F2,F2-L3,CUT,Cutting,2025-06-18 10:30:46.481644,2025-06-18 15:19:32.626588,86,2,0,start_of_day,17.03,4.33,4.81,before
EV0004364,WO000646,SO00501,SKU0021,F2,F2-L3,SEW,Sewing,2025-06-18 16:53:08.234686,2025-06-20 02:29:19.683274,86,4,0,minor,14.14,53.77,33.6,before
EV0004365,WO000646,SO00501,SKU0021,F2,F2-L3,QC_INLINE,Quality,2025-06-20 03:36:14.922226,2025-06-20 04:27:54.472288,86,5,3,minor,2.58,0.77,0.34,before
EV0004366,WO000646,SO00501,SKU0021,F2,F2-L3,FINISH,Finishing,2025-06-20 04:44:26.550636,2025-06-20 10:39:46.470334,86,1,0,minor,2.58,7.11,2.37,before
EV0004367,WO000646,SO00501,SKU0021,F2,F2-L2,QC_FINAL,Quality,2025-06-20 10:51:16.399483,2025-06-20 11:59:21.017133,86,3,2,minor,0.91,1.02,0.45,before
EV0004368,WO000646,SO00501,SKU0021,F2,F2-L2,PACK,Packing,2025-06-20 12:08:27.339014,2025-06-20 14:17:35.630847,86,2,0,minor,2.83,1.94,0.86,before
EV0004369,WO000647,SO00068,SKU0010,F1,F1-L3,CUT,Cutting,2025-06-20 08:46:39.357727,2025-06-20 18:10:55.290041,219,2,0,start_of_day,14.62,8.46,9.4,before
EV0004370,WO000647,SO00068,SKU0010,F1,F1-L2,SEW,Sewing,2025-06-20 20:14:53.347828,2025-06-26 19:57:46.523766,219,8,0,minor,10.74,229.94,143.71,before
EV0004371,WO000647,SO00068,SKU0010,F1,F1-L1,QC_INLINE,Quality,2025-06-26 20:24:08.030175,2025-06-26 22:20:34.573318,219,4,2,minor,1.85,1.75,0.78,before
EV0004372,WO000647,SO00068,SKU0010,F1,F1-L2,FINISH,Finishing,2025-06-26 22:34:16.352974,2025-06-27 13:31:18.925752,219,3,0,minor,1.38,17.94,5.98,before
EV0004373,WO000647,SO00068,SKU0010,F1,F1-L1,QC_FINAL,Quality,2025-06-27 13:44:15.231248,2025-06-27 16:46:05.186521,219,10,6,minor,3.21,2.73,1.21,before
EV0004374,WO000647,SO00068,SKU0010,F1,F1-L1,REWORK,Rework,2025-06-27 17:38:23.564354,2025-06-27 17:47:59.876544,6,0,0,none,0.0,0.18,0.03,before
EV0004375,WO000647,SO00068,SKU0010,F1,F1-L3,PACK,Packing,2025-06-27 18:05:19.276436,2025-06-27 23:37:27.355155,219,3,0,minor,5.29,4.98,2.21,before
EV0004376,WO000648,SO00510,SKU0004,F1,F1-L3,CUT,Cutting,2025-06-20 10:38:14.729387,2025-06-20 14:08:52.076722,73,3,0,start_of_day,13.51,3.16,3.51,before
EV0004377,WO000648,SO00510,SKU0004,F1,F1-L2,SEW,Sewing,2025-06-20 16:18:40.198798,2025-06-21 10:04:45.857875,73,2,0,minor,7.6,28.43,17.77,before
EV0004378,WO000648,SO00510,SKU0004,F1,F1-L2,QC_INLINE,Quality,2025-06-21 11:38:01.129047,2025-06-21 12:27:24.744119,73,4,2,minor,2.62,0.74,0.33,before
EV0004379,WO000648,SO00510,SKU0004,F1,F1-L2,REWORK,Rework,2025-06-21 12:38:08.797508,2025-06-21 12:41:46.685951,2,0,0,none,0.0,0.07,0.01,before
EV0004380,WO000648,SO00510,SKU0004,F1,F1-L1,FINISH,Finishing,2025-06-21 12:46:21.252256,2025-06-21 15:56:32.081502,73,1,0,minor,1.93,3.8,1.27,before
EV0004381,WO000648,SO00510,SKU0004,F1,F1-L1,QC_FINAL,Quality,2025-06-21 16:14:21.835783,2025-06-21 17:01:44.736384,73,2,1,minor,2.58,0.71,0.32,before
EV0004382,WO000648,SO00510,SKU0004,F1,F1-L3,PACK,Packing,2025-06-21 17:11:34.525390,2025-06-21 19:09:08.021233,73,2,0,minor,1.18,1.76,0.78,before
EV0004383,WO000649,SO00651,SKU0021,F2,F2-L1,CUT,Cutting,2025-06-16 10:46:22.992749,2025-06-16 17:16:16.681578,110,2,0,start_of_day,9.01,5.85,6.5,before
EV0004384,WO000649,SO00651,SKU0021,F2,F2-L3,SEW,Sewing,2025-06-16 18:58:11.731334,2025-06-18 17:05:44.964331,110,4,0,minor,17.77,73.8,46.13,before
EV0004385,WO000649,SO00651,SKU0021,F2,F2-L2,QC_INLINE,Quality,2025-06-18 17:32:06.428620,2025-06-18 18:52:53.618281,110,6,3,minor,1.78,1.21,0.54,before
EV0004386,WO000649,SO00651,SKU0021,F2,F2-L2,REWORK,Rework,2025-06-18 19:37:18.763944,2025-06-18 19:43:16.317445,3,0,0,none,0.0,0.11,0.02,before
EV0004387,WO000649,SO00651,SKU0021,F2,F2-L3,FINISH,Finishing,2025-06-18 19:55:30.087711,2025-06-19 02:54:14.526987,110,1,0,minor,2.01,8.37,2.79,before
EV0004388,WO000649,SO00651,SKU0021,F2,F2-L3,QC_FINAL,Quality,2025-06-19 03:02:11.933730,2025-06-19 04:43:52.721672,110,5,3,minor,1.47,1.53,0.68,before
EV0004389,WO000649,SO00651,SKU0021,F2,F2-L3,REWORK,Rework,2025-06-19 05:07:42.496688,2025-06-19 05:11:43.606711,3,0,0,none,0.0,0.07,0.01,before
EV0004390,WO000649,SO00651,SKU0021,F2,F2-L1,PACK,Packing,2025-06-19 05:31:18.096307,2025-06-19 08:55:28.604508,110,1,0,minor,3.25,3.06,1.36,before
EV0004391,WO000650,SO00013,SKU0021,F2,F2-L3,CUT,Cutting,2025-06-20 08:42:25.078746,2025-06-20 11:31:29.637137,41,1,0,start_of_day,8.31,2.54,2.82,before
EV0004392,WO000650,SO00013,SKU0021,F2,F2-L3,SEW,Sewing,2025-06-20 12:27:29.881259,2025-06-21 04:25:18.054201,41,1,0,minor,6.09,25.54,15.96,before
EV0004393,WO000650,SO00013,SKU0021,F2,F2-L2,QC_INLINE,Quality,2025-06-21 04:38:17.968156,2025-06-21 05:05:13.518741,41,3,2,minor,2.92,0.4,0.18,before
EV0004394,WO000650,SO00013,SKU0021,F2,F2-L1,FINISH,Finishing,2025-06-21 05:24:38.125561,2025-06-21 08:27:10.784617,41,0,0,minor,3.6,3.65,1.22,before
EV0004395,WO000650,SO00013,SKU0021,F2,F2-L3,QC_FINAL,Quality,2025-06-21 08:40:43.195776,2025-06-21 09:19:54.746991,41,0,0,minor,2.16,0.59,0.26,before
EV0004396,WO000650,SO00013,SKU0021,F2,F2-L3,PACK,Packing,2025-06-21 09:23:43.787214,2025-06-21 10:34:33.522896,41,1,0,minor,3.36,1.06,0.47,before
EV0004397,WO000651,SO00592,SKU0007,F1,F1-L3,CUT,Cutting,2025-06-17 10:42:43.154975,2025-06-17 19:06:09.379176,126,2,0,start_of_day,10.68,7.55,8.39,before
EV0004398,WO000651,SO00592,SKU0007,F1,F1-L1,SEW,Sewing,2025-06-17 19:35:16.998753,2025-06-19 17:34:40.987127,126,6,0,minor,7.41,73.58,45.99,before
EV0004399,WO000651,SO00592,SKU0007,F1,F1-L2,QC_INLINE,Quality,2025-06-19 18:50:10.950912,2025-06-19 20:00:00.287439,126,4,2,minor,1.91,1.05,0.47,before
EV0004400,WO000651,SO00592,SKU0007,F1,F1-L2,REWORK,Rework,2025-06-19 20:24:29.709539,2025-06-19 20:28:46.506698,2,0,0,none,0.0,0.08,0.01,before
EV0004401,WO000651,SO00592,SKU0007,F1,F1-L1,FINISH,Finishing,2025-06-19 20:37:59.019297,2025-06-20 05:58:08.446732,126,3,0,minor,4.1,11.2,3.73,before
EV0004402,WO000651,SO00592,SKU0007,F1,F1-L1,QC_FINAL,Quality,2025-06-20 06:05:35.299018,2025-06-20 07:33:27.746926,126,6,3,minor,1.85,1.32,0.59,before
EV0004403,WO000651,SO00592,SKU0007,F1,F1-L2,PACK,Packing,2025-06-20 08:01:58.246299,2025-06-20 11:21:22.968175,126,1,0,minor,1.52,2.99,1.33,before
EV0004404,WO000652,SO00292,SKU0030,F1,F1-L1,CUT,Cutting,2025-06-24 11:06:28.820549,2025-06-24 19:10:00.756997,122,2,0,start_of_day,11.55,7.25,8.06,before
EV0004405,WO000652,SO00292,SKU0030,F1,F1-L2,SEW,Sewing,2025-06-24 20:55:13.752586,2025-06-27 03:49:33.465630,122,5,0,minor,7.69,87.85,54.91,before
EV0004406,WO000652,SO00292,SKU0030,F1,F1-L2,QC_INLINE,Quality,2025-06-27 05:53:51.734794,2025-06-27 07:11:19.968102,122,3,2,minor,2.22,1.16,0.52,before
EV0004407,WO000652,SO00292,SKU0030,F1,F1-L1,FINISH,Finishing,2025-06-27 07:28:32.445428,2025-06-27 16:58:06.140104,122,6,0,minor,2.66,11.39,3.8,before
EV0004408,WO000652,SO00292,SKU0030,F1,F1-L2,QC_FINAL,Quality,2025-06-27 17:26:35.026334,2025-06-27 19:01:00.384987,122,8,4,minor,1.59,1.42,0.63,before
EV0004409,WO000652,SO00292,SKU0030,F1,F1-L2,REWORK,Rework,2025-06-27 19:16:44.361108,2025-06-27 19:26:00.643825,4,0,0,none,0.0,0.17,0.03,before
EV0004410,WO000652,SO00292,SKU0030,F1,F1-L1,PACK,Packing,2025-06-27 19:36:52.261099,2025-06-27 23:15:44.936902,122,3,0,minor,1.23,3.28,1.46,before
EV0004411,WO000653,SO00399,SKU0007,F1,F1-L3,CUT,Cutting,2025-06-18 09:57:32.829816,2025-06-18 23:09:03.040637,182,6,0,start_of_day,14.8,11.87,13.19,before
EV0004412,WO000653,SO00399,SKU0007,F1,F1-L2,SEW,Sewing,2025-06-18 23:57:01.668037,2025-06-21 11:58:49.383881,182,9,0,minor,4.34,96.05,60.03,before
EV0004413,WO000653,SO00399,SKU0007,F1,F1-L2,QC_INLINE,Quality,2025-06-21 13:39:28.990438,2025-06-21 15:28:18.611114,182,3,2,minor,2.98,1.63,0.73,before
EV0004414,WO000653,SO00399,SKU0007,F1,F1-L3,FINISH,Finishing,2025-06-21 15:46:43.843345,2025-06-22 05:24:28.224530,182,7,0,minor,2.21,16.35,5.45,before
EV0004415,WO000653,SO00399,SKU0007,F1,F1-L3,QC_FINAL,Quality,2025-06-22 05:43:57.287529,2025-06-22 08:20:01.547033,182,10,6,minor,2.47,2.34,1.04,before
EV0004416,WO000653,SO00399,SKU0007,F1,F1-L3,PACK,Packing,2025-06-22 08:25:26.922370,2025-06-22 13:48:25.044194,182,1,0,minor,4.08,4.84,2.15,before
EV0004417,WO000654,SO00464,SKU0013,F1,F1-L3,CUT,Cutting,2025-06-20 09:34:06.315681,2025-06-20 15:03:44.767964,115,2,0,start_of_day,7.55,4.94,5.49,before
EV0004418,WO000654,SO00464,SKU0013,F1,F1-L2,SEW,Sewing,2025-06-20 16:20:50.592163,2025-06-22 09:33:15.617043,115,3,0,minor,12.89,65.93,41.21,before
EV0004419,WO000654,SO00464,SKU0013,F1,F1-L3,QC_INLINE,Quality,2025-06-22 09:48:18.720599,2025-06-22 10:56:56.434714,115,4,2,minor,0.81,1.03,0.46,before
EV0004420,WO000654,SO00464,SKU0013,F1,F1-L3,REWORK,Rework,2025-06-22 11:19:35.402975,2025-06-22 11:23:26.182380,2,0,0,none,0.0,0.07,0.01,before
EV0004421,WO000654,SO00464,SKU0013,F1,F1-L1,FINISH,Finishing,2025-06-22 11:33:56.875457,2025-06-22 16:58:26.227231,115,5,0,minor,1.71,6.49,2.16,before
EV0004422,WO000654,SO00464,SKU0013,F1,F1-L3,QC_FINAL,Quality,2025-06-22 17:06:54.470567,2025-06-22 18:39:00.274436,115,3,2,minor,1.62,1.38,0.61,before
EV0004423,WO000654,SO00464,SKU0013,F1,F1-L3,REWORK,Rework,2025-06-22 19:25:49.061976,2025-06-22 19:30:14.292715,2,0,0,none,0.0,0.08,0.01,before
EV0004424,WO000654,SO00464,SKU0013,F1,F1-L1,PACK,Packing,2025-06-22 19:36:29.262014,2025-06-22 22:48:59.182832,115,1,0,minor,1.3,2.89,1.28,before
EV0004425,WO000655,SO00387,SKU0023,F1,F1-L2,CUT,Cutting,2025-06-21 10:24:17.409635,2025-06-21 13:55:01.546636,86,1,0,start_of_day,17.28,3.16,3.51,before
