inspection_id,event_id,work_order_id,sku_id,factory_id,production_line_id,inspection_time,inspector_id,inspection_stage,qty_checked,result,defect_code,defects_found_qty,scenario
QI000588,EV0003216,WO000502,SKU0013,F1,F1-L1,2025-05-19 14:37:05.237618,INSP008,QC_INLINE,79,PASS,,0,after
QI000589,EV0003190,WO000498,SKU0008,F2,F2-L3,2025-05-13 07:54:12.749023,INSP016,QC_INLINE,34,FAIL,PRINT_MISALIGN,1,after
QI000590,EV0002329,WO000363,SKU0010,F1,F1-L2,2025-04-02 14:01:34.155592,INSP012,CUT,33,PASS,,0,after
QI000591,EV0004402,WO000689,SKU0014,F1,F1-L3,2025-07-01 07:19:03.280391,INSP001,QC_FINAL,81,FAIL,WRINKLE,2,after
QI000592,EV0000085,WO000014,SKU0015,F1,F1-L2,2025-01-05 23:30:43.989613,INSP002,FINISH,6,PASS,,0,after
QI000593,EV0004012,WO000627,SKU0017,F2,F2-L3,2025-06-16 00:54:54.822874,INSP011,QC_INLINE,72,PASS,,0,after
QI000594,EV0000592,WO000093,SKU0021,F2,F2-L1,2025-01-27 10:53:24.740757,INSP015,REWORK,5,PASS,,0,after
QI000595,EV0003677,WO000574,SKU0012,F2,F2-L3,2025-06-05 11:03:27.008853,INSP012,QC_FINAL,121,PASS,,0,after
QI000596,EV0003765,WO000588,SKU0015,F1,F1-L1,2025-06-08 18:22:37.698229,INSP007,FINISH,54,PASS,,0,after
QI000597,EV0000767,WO000121,SKU0001,F1,F1-L2,2025-02-01 18:48:06.616567,INSP001,CUT,35,PASS,,0,after
QI000598,EV0000161,WO000026,SKU0009,F1,F1-L1,2025-01-10 12:51:36.575463,INSP004,CUT,59,PASS,,0,after
QI000599,EV0001417,WO000221,SKU0010,F1,F1-L1,2025-03-02 11:33:42.431669,INSP003,PACK,91,PASS,,0,after
QI000600,EV0003914,WO000612,SKU0017,F2,F2-L3,2025-06-10 08:02:42.316856,INSP011,QC_INLINE,29,PASS,,0,after
QI000601,EV0001960,WO000306,SKU0012,F2,F2-L1,2025-03-22 14:11:38.825846,INSP003,QC_INLINE,5,HOLD,PRINT_MISALIGN,1,after
QI000602,EV0004294,WO000672,SKU0007,F1,F1-L1,2025-06-28 13:29:10.046725,INSP015,FINISH,217,PASS,,0,after
QI000603,EV0002917,WO000455,SKU0022,F1,F1-L1,2025-05-04 08:53:08.578778,INSP018,REWORK,5,PASS,,0,after
QI000604,EV0002429,WO000378,SKU0016,F2,F2-L1,2025-04-12 12:53:43.254387,INSP018,QC_FINAL,6,FAIL,WRINKLE,1,after
QI000605,EV0000757,WO000119,SKU0002,F1,F1-L2,2025-02-05 05:53:56.501912,INSP014,FINISH,58,PASS,,0,after
QI000606,EV0001007,WO000158,SKU0003,F2,F2-L3,2025-02-15 10:04:28.284682,INSP002,QC_INLINE,66,FAIL,ZIPPER_FAIL,6,after
QI000607,EV0000558,WO000088,SKU0020,F2,F2-L2,2025-01-26 20:21:18.055477,INSP014,QC_INLINE,15,PASS,,0,after
QI000608,EV0002339,WO000364,SKU0016,F2,F2-L2,2025-04-11 13:19:37.662319,INSP012,QC_FINAL,38,FAIL,PRINT_MISALIGN,1,after
QI000609,EV0001844,WO000288,SKU0015,F1,F1-L1,2025-03-21 12:55:16.943530,INSP003,PACK,67,PASS,,0,after
QI000610,EV0001234,WO000193,SKU0017,F2,F2-L2,2025-02-20 08:08:34.760140,INSP014,QC_INLINE,46,PASS,,0,after
QI000611,EV0001673,WO000262,SKU0005,F2,F2-L1,2025-03-09 15:01:43.755119,INSP001,QC_INLINE,67,FAIL,MEASURE_OOS,9,after
QI000612,EV0000878,WO000138,SKU0002,F1,F1-L3,2025-02-10 05:47:29.922998,INSP016,SEW,94,PASS,,0,after
QI000613,EV0001223,WO000191,SKU0023,F1,F1-L2,2025-02-20 01:15:10.654420,INSP005,QC_FINAL,25,PASS,,0,after
QI000614,EV0003384,WO000528,SKU0006,F2,F2-L1,2025-05-27 02:51:42.731615,INSP012,QC_FINAL,116,PASS,,0,after
QI000615,EV0001785,WO000279,SKU0026,F2,F2-L3,2025-03-21 14:22:23.595122,INSP014,PACK,82,FAIL,MEASURE_OOS,1,after
QI000616,EV0003148,WO000491,SKU0025,F1,F1-L1,2025-05-14 12:18:46.148978,INSP008,QC_FINAL,43,PASS,,0,after
QI000617,EV0000570,WO000090,SKU0019,F2,F2-L1,2025-01-30 05:36:30.024111,INSP016,QC_INLINE,32,PASS,,0,after
QI000618,EV0000019,WO000004,SKU0004,F1,F1-L1,2025-01-04 14:07:45.162026,INSP007,CUT,53,PASS,,0,after
QI000619,EV0001415,WO000221,SKU0010,F1,F1-L2,2025-03-02 10:15:12.497744,INSP011,QC_FINAL,40,PASS,,0,after
QI000620,EV0002887,WO000450,SKU0023,F1,F1-L3,2025-04-30 23:29:41.433998,INSP017,PACK,8,PASS,,0,after
QI000621,EV0000091,WO000015,SKU0001,F1,F1-L1,2025-01-09 16:16:26.594381,INSP003,FINISH,51,PASS,,0,after
QI000622,EV0002779,WO000433,SKU0028,F2,F2-L1,2025-04-25 16:10:49.223755,INSP011,PACK,99,PASS,,0,after
QI000623,EV0000073,WO000012,SKU0009,F1,F1-L2,2025-01-12 01:20:26.490705,INSP015,QC_FINAL,23,PASS,,0,after
QI000624,EV0002951,WO000460,SKU0016,F2,F2-L1,2025-05-03 13:13:11.151795,INSP003,QC_FINAL,75,PASS,,0,after
QI000625,EV0002452,WO000382,SKU0017,F2,F2-L2,2025-04-12 03:44:29.479583,INSP018,FINISH,85,FAIL,WRINKLE,7,after
QI000626,EV0000586,WO000092,SKU0012,F2,F2-L1,2025-01-31 18:12:01.763908,INSP009,FINISH,64,PASS,,0,after
QI000627,EV0003161,WO000493,SKU0025,F1,F1-L3,2025-05-13 22:22:57.345880,INSP011,QC_FINAL,129,PASS,,0,after
QI000628,EV0004498,WO000704,SKU0004,F1,F1-L3,2025-06-29 05:03:19.127368,INSP010,PACK,38,PASS,,0,after
QI000629,EV0000810,WO000127,SKU0029,F1,F1-L2,2025-02-08 00:07:38.331126,INSP015,QC_FINAL,20,PASS,,0,after
QI000630,EV0003028,WO000472,SKU0010,F1,F1-L2,2025-05-06 20:59:41.283845,INSP016,QC_FINAL,34,PASS,,0,after
QI000631,EV0002335,WO000364,SKU0016,F2,F2-L2,2025-04-09 17:49:16.215363,INSP001,CUT,27,PASS,,0,after
QI000632,EV0000765,WO000120,SKU0022,F1,F1-L3,2025-02-06 05:21:05.033609,INSP007,QC_FINAL,21,PASS,,0,after
QI000633,EV0001882,WO000294,SKU0017,F2,F2-L1,2025-03-16 00:41:21.963935,INSP005,QC_FINAL,9,PASS,,0,after
QI000634,EV0003981,WO000622,SKU0003,F2,F2-L2,2025-06-14 04:38:40.981449,INSP015,PACK,109,PASS,,0,after
QI000635,EV0004215,WO000659,SKU0018,F1,F1-L2,2025-06-22 10:10:40.900726,INSP016,PACK,16,PASS,,0,after
QI000636,EV0000782,WO000123,SKU0028,F2,F2-L1,2025-02-07 17:40:56.019652,INSP015,REWORK,5,PASS,,0,after
QI000637,EV0000923,WO000145,SKU0010,F1,F1-L2,2025-02-14 04:48:05.219939,INSP012,QC_INLINE,126,PASS,,0,after
QI000638,EV0002796,WO000436,SKU0027,F2,F2-L2,2025-04-24 09:12:24.611545,INSP018,QC_FINAL,54,HOLD,ZIPPER_FAIL,1,after
QI000639,EV0003592,WO000561,SKU0011,F1,F1-L2,2025-05-31 14:24:19.143406,INSP004,REWORK,5,PASS,,0,after
QI000640,EV0002574,WO000401,SKU0012,F2,F2-L2,2025-04-14 05:14:33.448630,INSP002,REWORK,5,PASS,,0,after
QI000641,EV0003017,WO000470,SKU0014,F1,F1-L3,2025-05-06 23:49:55.554934,INSP017,PACK,68,PASS,,0,after
QI000642,EV0003626,WO000566,SKU0016,F2,F2-L3,2025-06-03 04:13:13.874986,INSP006,QC_FINAL,62,PASS,,0,after
QI000643,EV0002920,WO000455,SKU0022,F1,F1-L1,2025-05-04 18:12:24.171691,INSP002,REWORK,5,PASS,,0,after
QI000644,EV0001757,WO000275,SKU0006,F2,F2-L3,2025-03-15 07:03:20.502961,INSP002,FINISH,45,FAIL,MEASURE_OOS,1,after
QI000645,EV0001737,WO000272,SKU0016,F2,F2-L3,2025-03-11 13:01:10.036868,INSP003,QC_INLINE,36,PASS,,0,after
QI000646,EV0002307,WO000359,SKU0003,F2,F2-L3,2025-04-06 13:24:38.555351,INSP002,QC_FINAL,16,PASS,,0,after
QI000647,EV0002322,WO000361,SKU0013,F1,F1-L2,2025-04-07 17:55:34.923891,INSP003,PACK,12,PASS,,0,after
QI000648,EV0000554,WO000087,SKU0026,F2,F2-L2,2025-01-30 01:49:03.557084,INSP012,QC_FINAL,24,PASS,,0,after
QI000649,EV0001282,WO000200,SKU0002,F1,F1-L2,2025-02-22 07:50:08.250720,INSP012,QC_FINAL,7,PASS,,0,after
QI000650,EV0004371,WO000684,SKU0019,F2,F2-L1,2025-07-05 16:43:20.899109,INSP001,PACK,188,PASS,,0,after
QI000651,EV0004438,WO000695,SKU0022,F1,F1-L3,2025-07-06 13:03:05.966961,INSP003,FINISH,14,PASS,,0,after
QI000652,EV0000383,WO000061,SKU0019,F2,F2-L1,2025-01-19 17:12:00.510496,INSP007,CUT,23,PASS,,0,after
QI000653,EV0000979,WO000154,SKU0015,F1,F1-L2,2025-02-13 17:49:15.017005,INSP002,QC_INLINE,69,PASS,,0,after
QI000654,EV0001149,WO000179,SKU0018,F1,F1-L3,2025-02-22 00:25:21.318245,INSP006,PACK,36,PASS,,0,after
QI000655,EV0001722,WO000270,SKU0018,F1,F1-L2,2025-03-10 13:00:40.826696,INSP016,CUT,60,PASS,,0,after
QI000656,EV0001625,WO000254,SKU0026,F2,F2-L3,2025-03-15 11:14:22.679360,INSP007,PACK,150,PASS,,0,after
QI000657,EV0004366,WO000684,SKU0019,F2,F2-L3,2025-07-01 23:02:50.228849,INSP008,CUT,169,PASS,,0,after
QI000658,EV0003376,WO000527,SKU0006,F2,F2-L2,2025-05-23 22:15:19.306083,INSP014,QC_INLINE,47,PASS,,0,after
QI000659,EV0003601,WO000562,SKU0028,F2,F2-L2,2025-06-06 09:53:40.637904,INSP018,QC_FINAL,166,PASS,,0,after
QI000660,EV0003546,WO000553,SKU0007,F1,F1-L1,2025-05-27 16:12:22.344258,INSP011,PACK,23,PASS,,0,after
QI000661,EV0000518,WO000082,SKU0003,F2,F2-L3,2025-01-23 21:56:38.032051,INSP015,CUT,20,PASS,,0,after
QI000662,EV0000835,WO000131,SKU0029,F1,F1-L3,2025-02-11 06:53:01.569848,INSP010,QC_FINAL,48,PASS,,0,after
QI000663,EV0000950,WO000149,SKU0030,F1,F1-L3,2025-02-14 12:31:12.403570,INSP013,QC_FINAL,38,PASS,,0,after
QI000664,EV0000793,WO000125,SKU0028,F2,F2-L3,2025-02-07 00:34:53.844926,INSP008,SEW,18,FAIL,SEAM_SKIP,1,after
QI000665,EV0002714,WO000423,SKU0029,F1,F1-L2,2025-04-22 05:32:42.554905,INSP015,QC_FINAL,110,PASS,,0,after
QI000666,EV0004135,WO000647,SKU0010,F1,F1-L2,2025-06-17 15:42:50.746830,INSP008,CUT,99,PASS,,0,after
QI000667,EV0000504,WO000079,SKU0016,F2,F2-L3,2025-01-31 08:17:59.135697,INSP017,PACK,81,PASS,,0,after
QI000668,EV0002387,WO000372,SKU0028,F2,F2-L1,2025-04-08 17:47:16.842256,INSP016,CUT,81,PASS,,0,after
QI000669,EV0004464,WO000699,SKU0026,F2,F2-L2,2025-06-30 21:32:36.638794,INSP010,QC_INLINE,81,PASS,,0,after
QI000670,EV0002634,WO000410,SKU0016,F2,F2-L2,2025-04-20 04:03:20.889677,INSP005,PACK,11,PASS,,0,after
QI000671,EV0001457,WO000228,SKU0026,F2,F2-L2,2025-02-28 12:50:39.599155,INSP001,SEW,37,PASS,,0,after
QI000672,EV0000035,WO000006,SKU0026,F2,F2-L1,2025-01-09 17:21:12.635004,INSP016,FINISH,78,PASS,,0,after
QI000673,EV0002060,WO000321,SKU0029,F1,F1-L2,2025-03-25 09:15:28.807233,INSP002,QC_INLINE,110,PASS,,0,after
QI000674,EV0002910,WO000454,SKU0008,F2,F2-L3,2025-05-08 23:21:23.117114,INSP014,QC_INLINE,45,PASS,,0,after
QI000675,EV0002282,WO000355,SKU0010,F1,F1-L3,2025-04-08 00:06:27.284735,INSP017,QC_FINAL,71,FAIL,THREAD_BREAK,1,after
QI000676,EV0002231,WO000347,SKU0001,F1,F1-L3,2025-04-05 13:09:03.645804,INSP017,QC_FINAL,80,PASS,,0,after
QI000677,EV0000900,WO000141,SKU0012,F2,F2-L1,2025-02-10 07:47:10.264497,INSP016,QC_FINAL,112,FAIL,PRINT_MISALIGN,5,after
QI000678,EV0000594,WO000093,SKU0021,F2,F2-L2,2025-01-27 16:15:41.572789,INSP002,QC_FINAL,17,FAIL,SEAM_SKIP,1,after
QI000679,EV0002885,WO000450,SKU0023,F1,F1-L2,2025-04-30 14:58:45.364796,INSP017,FINISH,83,FAIL,LABEL_WRONG,6,after
QI000680,EV0004225,WO000661,SKU0001,F1,F1-L1,2025-06-22 19:32:14.451821,INSP008,FINISH,56,PASS,,0,after
QI000681,EV0003126,WO000488,SKU0028,F2,F2-L3,2025-05-11 14:34:44.916447,INSP006,CUT,33,PASS,,0,after
QI000682,EV0002059,WO000321,SKU0029,F1,F1-L2,2025-03-25 07:53:57.567078,INSP006,SEW,126,PASS,,0,after
QI000683,EV0001601,WO000251,SKU0023,F1,F1-L3,2025-03-05 19:39:16.111842,INSP006,CUT,65,PASS,,0,after
QI000684,EV0000804,WO000126,SKU0001,F1,F1-L2,2025-02-05 19:37:51.176309,INSP013,REWORK,5,PASS,,0,after
QI000685,EV0003529,WO000551,SKU0012,F2,F2-L3,2025-05-27 08:16:40.192971,INSP009,QC_INLINE,90,FAIL,SEAM_SKIP,1,after
QI000686,EV0004240,WO000663,SKU0020,F2,F2-L2,2025-06-27 05:52:51.623113,INSP015,PACK,63,PASS,,0,after
QI000687,EV0000130,WO000021,SKU0009,F1,F1-L2,2025-01-11 17:46:11.680962,INSP009,FINISH,40,PASS,,0,after
QI000688,EV0000326,WO000051,SKU0014,F1,F1-L3,2025-01-20 19:00:30.327358,INSP018,QC_FINAL,72,PASS,,0,after
QI000689,EV0001028,WO000161,SKU0012,F2,F2-L3,2025-02-19 14:15:08.737246,INSP009,FINISH,150,PASS,,0,after
QI000690,EV0001292,WO000202,SKU0013,F1,F1-L2,2025-02-23 23:18:47.793304,INSP002,SEW,102,PASS,,0,after
QI000691,EV0002993,WO000467,SKU0012,F2,F2-L1,2025-05-07 11:19:39.497376,INSP016,QC_INLINE,50,HOLD,ZIPPER_FAIL,5,after
QI000692,EV0002994,WO000467,SKU0012,F2,F2-L1,2025-05-07 14:04:53.919958,INSP013,REWORK,5,PASS,,0,after
QI000693,EV0003265,WO000510,SKU0010,F1,F1-L3,2025-05-17 14:47:54.550927,INSP002,CUT,50,PASS,,0,after
QI000694,EV0000587,WO000092,SKU0012,F2,F2-L1,2025-01-31 20:03:35.379907,INSP013,QC_FINAL,38,PASS,,0,after
QI000695,EV0000728,WO000114,SKU0025,F1,F1-L3,2025-02-04 02:41:21.158370,INSP010,PACK,54,PASS,,0,after
QI000696,EV0001849,WO000289,SKU0009,F1,F1-L1,2025-03-18 10:28:00.007283,INSP008,QC_FINAL,20,PASS,,0,after
QI000697,EV0003033,WO000473,SKU0015,F1,F1-L1,2025-05-06 10:47:15.240776,INSP003,QC_INLINE,54,FAIL,SEAM_SKIP,2,after
QI000698,EV0002051,WO000319,SKU0023,F1,F1-L2,2025-03-26 18:08:07.108014,INSP002,PACK,13,PASS,,0,after
QI000699,EV0003886,WO000607,SKU0003,F2,F2-L3,2025-06-12 20:05:16.594843,INSP010,QC_FINAL,23,FAIL,SEAM_SKIP,3,after
QI000700,EV0000677,WO000106,SKU0013,F1,F1-L3,2025-01-30 21:52:26.381454,INSP014,REWORK,5,PASS,,0,after
QI000701,EV0003960,WO000619,SKU0020,F2,F2-L3,2025-06-14 21:21:49.276483,INSP014,QC_FINAL,82,PASS,,0,after
QI000702,EV0003584,WO000560,SKU0020,F2,F2-L2,2025-05-30 03:36:46.998111,INSP015,SEW,19,PASS,,0,after
QI000703,EV0004382,WO000686,SKU0009,F1,F1-L3,2025-06-30 04:34:14.460867,INSP006,QC_FINAL,49,PASS,,0,after
QI000704,EV0002286,WO000356,SKU0004,F1,F1-L1,2025-04-03 01:07:41.535839,INSP017,QC_INLINE,110,PASS,,0,after
QI000705,EV0004369,WO000684,SKU0019,F2,F2-L3,2025-07-05 08:07:15.790211,INSP004,FINISH,42,PASS,,0,after
QI000706,EV0001772,WO000277,SKU0030,F1,F1-L2,2025-03-16 00:02:08.338169,INSP003,REWORK,5,PASS,,0,after
QI000707,EV0000957,WO000150,SKU0018,F1,F1-L1,2025-02-15 01:09:07.178372,INSP004,PACK,39,PASS,,0,after
QI000708,EV0000405,WO000064,SKU0009,F1,F1-L1,2025-01-18 21:37:50.345475,INSP017,QC_FINAL,82,PASS,,0,after
QI000709,EV0003421,WO000534,SKU0020,F2,F2-L2,2025-05-28 20:10:46.795037,INSP015,QC_INLINE,79,FAIL,WRINKLE,18,after
QI000710,EV0002210,WO000344,SKU0025,F1,F1-L3,2025-04-06 23:35:53.365864,INSP009,FINISH,26,PASS,,0,after
QI000711,EV0002069,WO000322,SKU0012,F2,F2-L3,2025-03-27 18:26:46.340046,INSP001,QC_FINAL,24,PASS,,0,after
QI000712,EV0003728,WO000582,SKU0007,F1,F1-L1,2025-06-11 23:57:48.639876,INSP005,REWORK,5,PASS,,0,after
QI000713,EV0003648,WO000570,SKU0024,F1,F1-L3,2025-06-02 20:21:25.572796,INSP017,QC_INLINE,148,PASS,,0,after
QI000714,EV0003609,WO000563,SKU0001,F1,F1-L1,2025-06-06 14:35:11.579802,INSP010,PACK,44,FAIL,LABEL_WRONG,1,after
QI000715,EV0001374,WO000215,SKU0001,F1,F1-L2,2025-03-01 01:13:21.209975,INSP013,QC_INLINE,30,FAIL,PRINT_MISALIGN,1,after
QI000716,EV0000354,WO000056,SKU0002,F1,F1-L1,2025-01-18 15:02:14.957860,INSP003,QC_INLINE,96,PASS,,0,after
QI000717,EV0002124,WO000331,SKU0024,F1,F1-L3,2025-04-01 12:02:22.804314,INSP004,QC_INLINE,71,PASS,,0,after
QI000718,EV0003694,WO000577,SKU0014,F1,F1-L1,2025-06-03 06:31:19.840333,INSP004,FINISH,82,FAIL,THREAD_BREAK,1,after
QI000719,EV0000949,WO000149,SKU0030,F1,F1-L3,2025-02-14 10:56:03.076922,INSP011,FINISH,16,FAIL,STAIN,1,after
QI000720,EV0003866,WO000604,SKU0022,F1,F1-L1,2025-06-15 00:38:32.388354,INSP011,QC_INLINE,22,PASS,,0,after
QI000721,EV0003567,WO000557,SKU0013,F1,F1-L2,2025-05-29 15:59:54.182572,INSP008,QC_INLINE,83,PASS,,0,after
QI000722,EV0003296,WO000514,SKU0020,F2,F2-L2,2025-05-20 01:12:35.658424,INSP017,QC_FINAL,47,PASS,,0,after
QI000723,EV0004160,WO000650,SKU0016,F2,F2-L1,2025-06-17 13:54:24.609794,INSP018,PACK,45,PASS,,0,after
QI000724,EV0003338,WO000521,SKU0016,F2,F2-L1,2025-05-22 05:24:46.448387,INSP010,QC_INLINE,34,PASS,,0,after
QI000725,EV0002604,WO000405,SKU0018,F1,F1-L3,2025-04-18 21:37:08.746222,INSP018,PACK,32,PASS,,0,after
QI000726,EV0002646,WO000412,SKU0017,F2,F2-L3,2025-04-21 17:25:32.129090,INSP004,QC_FINAL,6,PASS,,0,after
QI000727,EV0001165,WO000182,SKU0029,F1,F1-L1,2025-02-21 01:06:04.793682,INSP013,QC_INLINE,13,PASS,,0,after
QI000728,EV0000196,WO000031,SKU0010,F1,F1-L3,2025-01-12 11:09:06.855569,INSP017,PACK,29,PASS,,0,after
QI000729,EV0000079,WO000013,SKU0007,F1,F1-L3,2025-01-08 06:36:27.417530,INSP012,FINISH,5,PASS,,0,after
QI000730,EV0001185,WO000185,SKU0018,F1,F1-L2,2025-02-24 01:46:53.821177,INSP016,FINISH,43,PASS,,0,after
QI000731,EV0002126,WO000331,SKU0024,F1,F1-L3,2025-04-01 21:13:10.896586,INSP003,QC_FINAL,80,PASS,,0,after
QI000732,EV0003959,WO000619,SKU0020,F2,F2-L3,2025-06-14 17:40:04.111254,INSP001,FINISH,30,PASS,,0,after
QI000733,EV0002890,WO000451,SKU0027,F2,F2-L1,2025-05-03 06:44:36.287136,INSP005,QC_INLINE,70,PASS,,0,after
QI000734,EV0001585,WO000248,SKU0014,F1,F1-L1,2025-03-06 00:38:06.776372,INSP002,QC_FINAL,62,PASS,,0,after
QI000735,EV0000116,WO000019,SKU0009,F1,F1-L1,2025-01-10 16:32:10.309491,INSP002,FINISH,75,PASS,,0,after
QI000736,EV0002131,WO000332,SKU0027,F2,F2-L3,2025-03-28 04:55:25.996020,INSP008,QC_INLINE,30,PASS,,0,after
QI000737,EV0003543,WO000553,SKU0007,F1,F1-L3,2025-05-27 12:19:43.224716,INSP014,FINISH,10,PASS,,0,after
QI000738,EV0003682,WO000575,SKU0030,F1,F1-L3,2025-06-05 10:41:00.524329,INSP012,FINISH,11,PASS,,0,after
QI000739,EV0001083,WO000169,SKU0010,F1,F1-L2,2025-02-19 00:22:25.808241,INSP016,QC_FINAL,66,FAIL,PRINT_MISALIGN,7,after
QI000740,EV0003904,WO000610,SKU0030,F1,F1-L3,2025-06-14 01:45:36.286551,INSP004,QC_FINAL,42,PASS,,0,after
QI000741,EV0000435,WO000069,SKU0008,F2,F2-L2,2025-01-21 17:27:22.150869,INSP008,QC_INLINE,55,PASS,,0,after
QI000742,EV0001331,WO000208,SKU0025,F1,F1-L2,2025-02-26 18:22:18.426706,INSP006,QC_INLINE,132,PASS,,0,after
QI000743,EV0003557,WO000555,SKU0015,F1,F1-L1,2025-06-07 11:40:47.077954,INSP005,QC_FINAL,217,PASS,,0,after
QI000744,EV0002515,WO000392,SKU0009,F1,F1-L3,2025-04-17 09:05:49.578051,INSP005,QC_INLINE,125,PASS,,0,after
QI000745,EV0000961,WO000151,SKU0005,F2,F2-L2,2025-02-16 12:35:05.038255,INSP007,FINISH,29,PASS,,0,after
QI000746,EV0001750,WO000274,SKU0002,F1,F1-L1,2025-03-14 15:34:52.366488,INSP006,QC_INLINE,163,PASS,,0,after
QI000747,EV0000251,WO000040,SKU0011,F1,F1-L1,2025-01-11 21:22:37.411109,INSP014,CUT,28,PASS,,0,after
QI000748,EV0002619,WO000408,SKU0004,F1,F1-L1,2025-04-19 00:57:01.502800,INSP013,QC_INLINE,85,PASS,,0,after
QI000749,EV0001053,WO000165,SKU0018,F1,F1-L3,2025-02-13 20:03:53.638084,INSP005,SEW,5,PASS,,0,after
QI000750,EV0001232,WO000193,SKU0017,F2,F2-L3,2025-02-19 12:30:28.945923,INSP014,CUT,5,FAIL,WRINKLE,1,after
QI000751,EV0002984,WO000465,SKU0007,F1,F1-L2,2025-05-06 00:22:40.953843,INSP001,PACK,59,PASS,,0,after
QI000752,EV0003674,WO000574,SKU0012,F2,F2-L3,2025-06-04 12:46:21.314868,INSP013,SEW,190,PASS,,0,after
QI000753,EV0001537,WO000241,SKU0001,F1,F1-L1,2025-03-05 15:42:41.089386,INSP016,CUT,85,PASS,,0,after
QI000754,EV0001984,WO000309,SKU0010,F1,F1-L3,2025-03-27 09:21:35.008973,INSP013,QC_INLINE,132,FAIL,WRINKLE,7,after
QI000755,EV0003443,WO000538,SKU0018,F1,F1-L2,2025-05-22 18:00:19.115348,INSP008,CUT,135,PASS,,0,after
QI000756,EV0002358,WO000367,SKU0017,F2,F2-L1,2025-04-11 13:43:49.667204,INSP013,FINISH,54,PASS,,0,after
QI000757,EV0002440,WO000380,SKU0004,F1,F1-L3,2025-04-12 18:05:53.499070,INSP015,FINISH,219,PASS,,0,after
QI000758,EV0004180,WO000654,SKU0021,F2,F2-L2,2025-06-23 02:47:53.549361,INSP004,SEW,93,PASS,,0,after
QI000759,EV0001547,WO000242,SKU0009,F1,F1-L3,2025-03-07 11:33:56.771725,INSP015,QC_FINAL,202,PASS,,0,after
QI000760,EV0004276,WO000669,SKU0015,F1,F1-L1,2025-06-27 20:14:07.524205,INSP014,QC_FINAL,16,FAIL,STAIN,1,after
QI000761,EV0000006,WO000001,SKU0014,F1,F1-L2,2025-01-05 10:43:11.848902,INSP003,PACK,34,PASS,,0,after
QI000762,EV0003295,WO000514,SKU0020,F2,F2-L3,2025-05-19 22:37:06.460674,INSP010,FINISH,54,PASS,,0,after
QI000763,EV0001444,WO000226,SKU0016,F2,F2-L1,2025-02-28 01:39:33.997033,INSP001,SEW,19,PASS,,0,after
QI000764,EV0003716,WO000580,SKU0006,F2,F2-L3,2025-06-06 12:38:44.008874,INSP009,PACK,89,PASS,,0,after
QI000765,EV0000226,WO000036,SKU0007,F1,F1-L1,2025-01-17 02:06:41.602143,INSP004,QC_INLINE,76,PASS,,0,after
QI000766,EV0004245,WO000664,SKU0016,F2,F2-L2,2025-06-27 03:30:18.331242,INSP010,QC_FINAL,22,PASS,,0,after
QI000767,EV0003087,WO000481,SKU0010,F1,F1-L3,2025-05-07 22:09:00.163079,INSP006,REWORK,5,PASS,,0,after
QI000768,EV0004071,WO000636,SKU0001,F1,F1-L2,2025-06-20 12:59:00.551146,INSP008,QC_FINAL,20,PASS,,0,after
QI000769,EV0003385,WO000528,SKU0006,F2,F2-L1,2025-05-27 07:26:05.465580,INSP001,PACK,26,PASS,,0,after
QI000770,EV0002376,WO000370,SKU0018,F1,F1-L2,2025-04-11 07:20:41.039469,INSP007,QC_INLINE,37,PASS,,0,after
QI000771,EV0002895,WO000452,SKU0027,F2,F2-L1,2025-04-27 11:42:42.802701,INSP010,SEW,59,PASS,,0,after
QI000772,EV0000707,WO000111,SKU0026,F2,F2-L3,2025-02-09 07:13:01.407001,INSP008,QC_INLINE,31,PASS,,0,after
QI000773,EV0003228,WO000504,SKU0026,F2,F2-L2,2025-05-15 19:32:47.127991,INSP009,CUT,71,PASS,,0,after
QI000774,EV0001651,WO000259,SKU0021,F2,F2-L3,2025-03-09 16:10:28.890477,INSP014,CUT,43,PASS,,0,after
QI000775,EV0003899,WO000609,SKU0013,F1,F1-L3,2025-06-17 07:28:42.697319,INSP007,PACK,54,PASS,,0,after
QI000776,EV0003113,WO000485,SKU0019,F2,F2-L3,2025-05-09 23:07:10.868208,INSP010,PACK,31,PASS,,0,after
QI000777,EV0003784,WO000591,SKU0009,F1,F1-L3,2025-06-11 23:00:09.866175,INSP013,QC_INLINE,14,FAIL,PRINT_MISALIGN,1,after
QI000778,EV0000021,WO000004,SKU0004,F1,F1-L3,2025-01-05 04:19:48.401426,INSP010,QC_INLINE,15,PASS,,0,after
QI000779,EV0001761,WO000276,SKU0003,F2,F2-L1,2025-03-14 23:20:53.455549,INSP001,SEW,31,PASS,,0,after
QI000780,EV0002637,WO000411,SKU0010,F1,F1-L3,2025-04-25 10:27:41.388070,INSP013,QC_INLINE,7,PASS,,0,after
QI000781,EV0000357,WO000056,SKU0002,F1,F1-L2,2025-01-18 23:28:26.246775,INSP014,QC_FINAL,47,FAIL,STAIN,2,after
QI000782,EV0001982,WO000309,SKU0010,F1,F1-L1,2025-03-24 18:09:29.486224,INSP012,CUT,29,PASS,,0,after
QI000783,EV0002826,WO000441,SKU0026,F2,F2-L2,2025-04-26 00:51:59.677718,INSP010,QC_INLINE,99,PASS,,0,after
QI000784,EV0003587,WO000560,SKU0020,F2,F2-L3,2025-05-30 07:00:26.837610,INSP006,QC_FINAL,10,PASS,,0,after
