event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario
EV0003213,WO000501,SO00066,SKU0005,F2,F2-L3,PACK,Packing,2025-05-16 12:52:06.702263,2025-05-16 15:42:54.829611,101,0,0,minor,1.84,2.56,1.14,after
EV0003214,WO000502,SO00241,SKU0013,F1,F1-L2,CUT,Cutting,2025-05-17 09:14:32.231402,2025-05-17 16:28:47.106041,164,0,0,start_of_day,8.61,6.51,7.24,after
EV0003215,WO000502,SO00241,SKU0013,F1,F1-L2,SEW,Sewing,2025-05-17 16:42:48.597835,2025-05-19 10:46:25.450865,164,4,0,minor,3.12,67.3,42.06,after
EV0003216,WO000502,SO00241,SKU0013,F1,F1-L1,QC_INLINE,Quality,2025-05-19 11:07:22.549372,2025-05-19 12:41:05.237618,164,1,1,minor,2.66,1.41,0.62,after
EV0003217,WO000502,SO00241,SKU0013,F1,F1-L3,FINISH,Finishing,2025-05-19 12:46:37.515015,2025-05-19 20:17:20.454439,164,4,0,minor,2.1,9.01,3.0,after
EV0003218,WO000502,SO00241,SKU0013,F1,F1-L2,QC_FINAL,Quality,2025-05-19 20:24:10.591712,2025-05-19 22:33:30.721599,164,2,1,minor,1.76,1.94,0.86,after
EV0003219,WO000502,SO00241,SKU0013,F1,F1-L2,REWORK,Rework,2025-05-19 23:28:46.067711,2025-05-19 23:29:58.038351,1,0,0,none,0.0,0.02,0.0,after
EV0003220,WO000502,SO00241,SKU0013,F1,F1-L2,PACK,Packing,2025-05-19 23:33:58.531180,2025-05-20 04:07:20.933472,164,2,0,minor,1.37,4.1,1.82,after
EV0003221,WO000503,SO00493,SKU0025,F1,F1-L3,CUT,Cutting,2025-05-12 08:17:36.724113,2025-05-12 19:45:09.542809,258,1,0,start_of_day,9.26,10.31,11.46,after
EV0003222,WO000503,SO00493,SKU0025,F1,F1-L3,SEW,Sewing,2025-05-12 19:59:16.280319,2025-05-17 11:11:03.868338,258,7,0,minor,6.61,177.91,111.2,after
EV0003223,WO000503,SO00493,SKU0025,F1,F1-L2,QC_INLINE,Quality,2025-05-17 11:41:24.300159,2025-05-17 14:07:04.118993,258,8,5,minor,1.19,2.18,0.97,after
EV0003224,WO000503,SO00493,SKU0025,F1,F1-L3,FINISH,Finishing,2025-05-17 14:18:03.225257,2025-05-18 08:32:34.546518,258,1,0,minor,0.88,21.89,7.3,after
EV0003225,WO000503,SO00493,SKU0025,F1,F1-L3,QC_FINAL,Quality,2025-05-18 08:37:17.782778,2025-05-18 11:24:34.237172,258,3,2,minor,2.14,2.51,1.12,after
EV0003226,WO000503,SO00493,SKU0025,F1,F1-L3,REWORK,Rework,2025-05-18 11:32:56.895304,2025-05-18 11:36:01.133198,2,0,0,none,0.0,0.06,0.01,after
EV0003227,WO000503,SO00493,SKU0025,F1,F1-L3,PACK,Packing,2025-05-18 11:42:34.761159,2025-05-18 18:30:03.376336,258,0,0,minor,2.95,6.11,2.72,after
EV0003228,WO000504,SO00156,SKU0026,F2,F2-L2,CUT,Cutting,2025-05-15 09:31:10.812632,2025-05-15 19:25:47.127991,163,3,0,start_of_day,7.11,8.92,9.91,after
EV0003229,WO000504,SO00156,SKU0026,F2,F2-L3,SEW,Sewing,2025-05-15 19:44:46.025724,2025-05-18 20:21:48.021021,163,3,0,minor,6.6,116.19,72.62,after
EV0003230,WO000504,SO00156,SKU0026,F2,F2-L3,QC_INLINE,Quality,2025-05-18 20:43:24.774336,2025-05-18 22:30:47.585491,163,2,1,minor,1.06,1.61,0.72,after
EV0003231,WO000504,SO00156,SKU0026,F2,F2-L1,FINISH,Finishing,2025-05-18 22:39:25.959290,2025-05-19 08:58:48.837291,163,1,0,minor,2.51,12.39,4.13,after
EV0003232,WO000504,SO00156,SKU0026,F2,F2-L3,QC_FINAL,Quality,2025-05-19 09:05:40.850904,2025-05-19 11:37:07.865795,163,4,3,minor,2.46,2.27,1.01,after
EV0003233,WO000504,SO00156,SKU0026,F2,F2-L2,PACK,Packing,2025-05-19 11:49:24.374081,2025-05-19 16:14:52.648633,163,0,0,minor,1.37,3.98,1.77,after
EV0003234,WO000505,SO00154,SKU0009,F1,F1-L2,CUT,Cutting,2025-05-17 09:23:31.191847,2025-05-17 15:03:17.654872,140,2,0,start_of_day,5.7,5.1,5.66,after
EV0003235,WO000505,SO00154,SKU0009,F1,F1-L3,SEW,Sewing,2025-05-17 15:18:13.774110,2025-05-19 06:58:23.073493,140,1,0,minor,7.81,63.47,39.67,after
EV0003236,WO000505,SO00154,SKU0009,F1,F1-L2,QC_INLINE,Quality,2025-05-19 07:27:09.651640,2025-05-19 08:35:19.717525,140,1,1,minor,1.59,1.02,0.45,after
EV0003237,WO000505,SO00154,SKU0009,F1,F1-L3,FINISH,Finishing,2025-05-19 08:44:41.288077,2025-05-19 15:30:34.661186,140,2,0,minor,2.58,8.12,2.71,after
EV0003238,WO000505,SO00154,SKU0009,F1,F1-L1,QC_FINAL,Quality,2025-05-19 15:37:08.491391,2025-05-19 17:38:46.620195,140,4,3,minor,0.48,1.82,0.81,after
EV0003239,WO000505,SO00154,SKU0009,F1,F1-L2,PACK,Packing,2025-05-19 17:47:20.298884,2025-05-19 21:55:31.343966,140,0,0,minor,1.65,3.72,1.65,after
EV0003240,WO000506,SO00277,SKU0024,F1,F1-L2,CUT,Cutting,2025-05-13 09:37:19.186417,2025-05-13 12:04:32.123813,60,2,0,start_of_day,5.29,2.21,2.45,after
EV0003241,WO000506,SO00277,SKU0024,F1,F1-L3,SEW,Sewing,2025-05-13 12:15:12.222123,2025-05-13 18:26:03.309807,60,2,0,minor,5.68,9.89,6.18,after
EV0003242,WO000506,SO00277,SKU0024,F1,F1-L2,QC_INLINE,Quality,2025-05-13 19:01:58.607117,2025-05-13 19:37:52.307764,60,1,1,minor,1.4,0.54,0.24,after
EV0003243,WO000506,SO00277,SKU0024,F1,F1-L2,REWORK,Rework,2025-05-13 21:00:15.590702,2025-05-13 21:03:15.819551,1,0,0,none,0.0,0.06,0.01,after
EV0003244,WO000506,SO00277,SKU0024,F1,F1-L2,FINISH,Finishing,2025-05-13 21:13:48.692087,2025-05-13 23:51:55.231522,60,2,0,minor,1.37,3.16,1.05,after
EV0003245,WO000506,SO00277,SKU0024,F1,F1-L3,QC_FINAL,Quality,2025-05-14 00:00:48.181741,2025-05-14 00:48:57.343781,60,2,1,minor,2.66,0.72,0.32,after
EV0003246,WO000506,SO00277,SKU0024,F1,F1-L2,PACK,Packing,2025-05-14 00:54:30.205304,2025-05-14 02:28:35.354431,60,0,0,minor,1.39,1.41,0.63,after
EV0003247,WO000507,SO00370,SKU0020,F2,F2-L1,CUT,Cutting,2025-05-17 09:45:50.453897,2025-05-17 13:18:34.442651,53,1,0,start_of_day,17.54,3.19,3.55,after
EV0003248,WO000507,SO00370,SKU0020,F2,F2-L2,SEW,Sewing,2025-05-17 13:46:55.391872,2025-05-18 04:48:40.585997,53,2,0,minor,10.51,24.05,15.03,after
EV0003249,WO000507,SO00370,SKU0020,F2,F2-L1,QC_INLINE,Quality,2025-05-18 04:58:11.839519,2025-05-18 05:31:19.387614,53,1,1,minor,2.61,0.5,0.22,after
EV0003250,WO000507,SO00370,SKU0020,F2,F2-L1,FINISH,Finishing,2025-05-18 05:49:46.969430,2025-05-18 09:42:29.362967,53,2,0,minor,2.7,4.65,1.55,after
EV0003251,WO000507,SO00370,SKU0020,F2,F2-L3,QC_FINAL,Quality,2025-05-18 09:45:37.645875,2025-05-18 10:29:08.477771,53,1,1,minor,2.45,0.65,0.29,after
EV0003252,WO000507,SO00370,SKU0020,F2,F2-L3,PACK,Packing,2025-05-18 10:32:26.764674,2025-05-18 11:54:31.700667,53,1,0,minor,4.0,1.23,0.55,after
EV0003253,WO000508,SO00604,SKU0020,F2,F2-L2,CUT,Cutting,2025-05-17 08:08:21.873109,2025-05-17 18:46:34.253244,199,2,0,start_of_day,10.63,9.57,10.64,after
EV0003254,WO000508,SO00604,SKU0020,F2,F2-L3,SEW,Sewing,2025-05-17 19:29:10.703312,2025-05-19 21:33:52.010280,199,0,0,minor,8.46,80.13,50.08,after
EV0003255,WO000508,SO00604,SKU0020,F2,F2-L1,QC_INLINE,Quality,2025-05-19 21:49:34.554218,2025-05-20 00:22:17.675420,199,2,1,minor,2.72,2.29,1.02,after
EV0003256,WO000508,SO00604,SKU0020,F2,F2-L2,FINISH,Finishing,2025-05-20 00:31:53.139887,2025-05-20 13:46:54.263123,199,2,0,minor,2.25,15.9,5.3,after
EV0003257,WO000508,SO00604,SKU0020,F2,F2-L3,QC_FINAL,Quality,2025-05-20 13:56:49.310000,2025-05-20 17:13:26.858095,199,4,3,minor,3.12,2.95,1.31,after
EV0003258,WO000508,SO00604,SKU0020,F2,F2-L3,PACK,Packing,2025-05-20 17:25:42.766318,2025-05-20 21:47:14.364612,199,1,0,minor,0.97,3.92,1.74,after
EV0003259,WO000509,SO00547,SKU0024,F1,F1-L2,CUT,Cutting,2025-05-18 08:07:15.891112,2025-05-18 11:57:13.223127,89,0,0,start_of_day,6.46,3.45,3.83,after
EV0003260,WO000509,SO00547,SKU0024,F1,F1-L1,SEW,Sewing,2025-05-18 12:24:04.549127,2025-05-18 20:50:18.584491,89,0,0,minor,9.12,13.5,8.44,after
EV0003261,WO000509,SO00547,SKU0024,F1,F1-L1,QC_INLINE,Quality,2025-05-18 21:02:24.062911,2025-05-18 21:51:09.212046,89,2,1,minor,4.46,0.73,0.33,after
EV0003262,WO000509,SO00547,SKU0024,F1,F1-L3,FINISH,Finishing,2025-05-18 22:05:03.671165,2025-05-19 02:15:45.043099,89,1,0,minor,3.54,5.01,1.67,after
EV0003263,WO000509,SO00547,SKU0024,F1,F1-L2,QC_FINAL,Quality,2025-05-19 02:21:53.630594,2025-05-19 03:17:20.756094,89,0,0,minor,1.87,0.83,0.37,after
EV0003264,WO000509,SO00547,SKU0024,F1,F1-L1,PACK,Packing,2025-05-19 03:21:45.600478,2025-05-19 05:36:09.293356,89,0,0,minor,2.58,2.02,0.9,after
EV0003265,WO000510,SO00334,SKU0010,F1,F1-L3,CUT,Cutting,2025-05-17 10:06:57.801099,2025-05-17 14:31:54.550927,112,2,0,start_of_day,8.75,3.97,4.42,after
EV0003266,WO000510,SO00334,SKU0010,F1,F1-L3,SEW,Sewing,2025-05-17 14:47:36.184470,2025-05-19 22:41:59.527695,112,1,0,minor,4.44,89.45,55.91,after
EV0003267,WO000510,SO00334,SKU0010,F1,F1-L1,QC_INLINE,Quality,2025-05-19 23:00:12.132906,2025-05-20 00:06:56.928948,112,4,3,minor,2.74,1.0,0.44,after
EV0003268,WO000510,SO00334,SKU0010,F1,F1-L1,FINISH,Finishing,2025-05-20 00:19:00.607226,2025-05-20 08:22:04.634823,112,0,0,minor,1.71,9.66,3.22,after
EV0003269,WO000510,SO00334,SKU0010,F1,F1-L2,QC_FINAL,Quality,2025-05-20 08:29:38.656910,2025-05-20 09:57:55.603291,112,2,1,minor,1.29,1.32,0.59,after
EV0003270,WO000510,SO00334,SKU0010,F1,F1-L2,PACK,Packing,2025-05-20 10:06:03.639340,2025-05-20 12:49:37.739224,112,1,0,minor,1.63,2.45,1.09,after
EV0003271,WO000511,SO00059,SKU0026,F2,F2-L1,CUT,Cutting,2025-05-19 08:36:22.093708,2025-05-19 17:27:18.185126,138,1,0,start_of_day,4.87,7.96,8.85,after
EV0003272,WO000511,SO00059,SKU0026,F2,F2-L1,SEW,Sewing,2025-05-19 17:41:58.577160,2025-05-22 06:51:58.971759,138,5,0,minor,4.4,97.87,61.17,after
EV0003273,WO000511,SO00059,SKU0026,F2,F2-L1,QC_INLINE,Quality,2025-05-22 07:55:50.331279,2025-05-22 09:18:21.027223,138,2,1,minor,1.19,1.24,0.55,after
EV0003274,WO000511,SO00059,SKU0026,F2,F2-L1,FINISH,Finishing,2025-05-22 09:47:27.670481,2025-05-22 18:31:00.546794,138,1,0,minor,1.73,10.47,3.49,after
EV0003275,WO000511,SO00059,SKU0026,F2,F2-L3,QC_FINAL,Quality,2025-05-22 18:36:17.288309,2025-05-22 20:33:33.211657,138,2,1,minor,3.06,1.76,0.78,after
EV0003276,WO000511,SO00059,SKU0026,F2,F2-L3,REWORK,Rework,2025-05-22 20:55:17.964574,2025-05-22 20:57:17.604069,1,0,0,none,0.0,0.04,0.01,after
EV0003277,WO000511,SO00059,SKU0026,F2,F2-L3,PACK,Packing,2025-05-22 21:02:46.151306,2025-05-22 23:59:09.262949,138,0,0,minor,1.76,2.65,1.18,after
EV0003278,WO000512,SO00699,SKU0018,F1,F1-L1,CUT,Cutting,2025-05-15 09:59:07.799784,2025-05-15 16:43:16.691897,160,1,0,start_of_day,9.56,6.06,6.74,after
EV0003279,WO000512,SO00699,SKU0018,F1,F1-L3,SEW,Sewing,2025-05-15 16:54:37.397315,2025-05-16 10:31:14.329320,160,4,0,minor,5.29,28.18,17.61,after
EV0003280,WO000512,SO00699,SKU0018,F1,F1-L2,QC_INLINE,Quality,2025-05-16 10:50:24.510703,2025-05-16 12:00:24.625568,160,2,1,minor,1.05,1.05,0.47,after
EV0003281,WO000512,SO00699,SKU0018,F1,F1-L2,REWORK,Rework,2025-05-16 13:07:44.935690,2025-05-16 13:10:04.499880,1,0,0,none,0.0,0.04,0.01,after
EV0003282,WO000512,SO00699,SKU0018,F1,F1-L3,FINISH,Finishing,2025-05-16 13:17:02.712393,2025-05-16 21:46:11.932152,160,0,0,minor,1.55,10.18,3.39,after
EV0003283,WO000512,SO00699,SKU0018,F1,F1-L2,QC_FINAL,Quality,2025-05-16 21:54:11.359117,2025-05-16 23:39:27.158195,160,2,1,minor,1.44,1.58,0.7,after
EV0003284,WO000512,SO00699,SKU0018,F1,F1-L2,PACK,Packing,2025-05-16 23:43:08.199870,2025-05-17 03:26:03.874935,160,1,0,minor,1.76,3.34,1.49,after
EV0003285,WO000513,SO00556,SKU0020,F2,F2-L1,CUT,Cutting,2025-05-18 11:07:18.629585,2025-05-18 14:55:17.459441,54,0,0,start_of_day,7.7,3.42,3.8,after
EV0003286,WO000513,SO00556,SKU0020,F2,F2-L2,SEW,Sewing,2025-05-18 15:12:39.758763,2025-05-19 06:41:05.575890,54,1,0,minor,9.09,24.76,15.47,after
EV0003287,WO000513,SO00556,SKU0020,F2,F2-L3,QC_INLINE,Quality,2025-05-19 06:52:53.133914,2025-05-19 07:27:06.901868,54,0,0,minor,1.65,0.51,0.23,after
EV0003288,WO000513,SO00556,SKU0020,F2,F2-L2,FINISH,Finishing,2025-05-19 07:36:15.962027,2025-05-19 10:52:21.414323,54,0,0,minor,1.29,3.92,1.31,after
EV0003289,WO000513,SO00556,SKU0020,F2,F2-L1,QC_FINAL,Quality,2025-05-19 10:58:01.795200,2025-05-19 11:43:18.825028,54,1,1,minor,3.32,0.68,0.3,after
EV0003290,WO000513,SO00556,SKU0020,F2,F2-L3,PACK,Packing,2025-05-19 11:46:34.791470,2025-05-19 13:27:23.290124,54,0,0,minor,1.68,1.51,0.67,after
EV0003291,WO000514,SO00175,SKU0020,F2,F2-L1,CUT,Cutting,2025-05-17 09:12:36.929086,2025-05-17 15:47:32.890356,119,1,0,start_of_day,10.2,5.92,6.58,after
EV0003292,WO000514,SO00175,SKU0020,F2,F2-L3,SEW,Sewing,2025-05-17 16:16:50.657951,2025-05-19 10:18:11.663424,119,2,0,minor,5.92,67.24,42.02,after
EV0003293,WO000514,SO00175,SKU0020,F2,F2-L2,QC_INLINE,Quality,2025-05-19 11:10:33.904569,2025-05-19 12:29:03.086580,119,2,1,minor,1.77,1.18,0.52,after
EV0003294,WO000514,SO00175,SKU0020,F2,F2-L2,REWORK,Rework,2025-05-19 12:55:45.074856,2025-05-19 12:57:18.593803,1,0,0,none,0.0,0.03,0.01,after
EV0003295,WO000514,SO00175,SKU0020,F2,F2-L3,FINISH,Finishing,2025-05-19 13:02:05.281144,2025-05-19 20:55:06.460674,119,0,0,minor,0.94,9.46,3.15,after
EV0003296,WO000514,SO00175,SKU0020,F2,F2-L2,QC_FINAL,Quality,2025-05-19 20:59:30.618399,2025-05-19 22:53:35.658424,119,3,2,minor,2.19,1.71,0.76,after
EV0003297,WO000514,SO00175,SKU0020,F2,F2-L3,PACK,Packing,2025-05-19 22:59:00.017412,2025-05-20 02:15:34.789345,119,0,0,minor,1.24,2.95,1.31,after
EV0003298,WO000515,SO00052,SKU0029,F1,F1-L1,CUT,Cutting,2025-05-16 10:16:07.879489,2025-05-16 20:31:25.503081,242,1,0,start_of_day,6.26,9.23,10.25,after
EV0003299,WO000515,SO00052,SKU0029,F1,F1-L1,SEW,Sewing,2025-05-16 21:16:12.760646,2025-05-17 15:26:02.368972,242,6,0,minor,6.45,29.06,18.16,after
EV0003300,WO000515,SO00052,SKU0029,F1,F1-L3,QC_INLINE,Quality,2025-05-17 15:41:36.505586,2025-05-17 17:24:21.021478,242,5,3,minor,1.91,1.54,0.68,after
EV0003301,WO000515,SO00052,SKU0029,F1,F1-L1,FINISH,Finishing,2025-05-17 17:32:00.866138,2025-05-18 04:35:10.386937,242,1,0,minor,2.77,13.26,4.42,after
EV0003302,WO000515,SO00052,SKU0029,F1,F1-L2,QC_FINAL,Quality,2025-05-18 04:43:30.052336,2025-05-18 07:36:56.174165,242,3,2,minor,3.76,2.6,1.16,after
EV0003303,WO000515,SO00052,SKU0029,F1,F1-L2,REWORK,Rework,2025-05-18 07:49:17.434973,2025-05-18 07:54:05.307226,2,0,0,none,0.0,0.09,0.02,after
EV0003304,WO000515,SO00052,SKU0029,F1,F1-L1,PACK,Packing,2025-05-18 08:05:05.765040,2025-05-18 13:47:18.792289,242,1,0,minor,2.15,5.13,2.28,after
EV0003305,WO000516,SO00491,SKU0003,F2,F2-L1,CUT,Cutting,2025-05-23 11:02:17.663245,2025-05-23 13:34:35.802871,44,0,0,start_of_day,4.72,2.28,2.54,after
EV0003306,WO000516,SO00491,SKU0003,F2,F2-L3,SEW,Sewing,2025-05-23 14:03:15.248766,2025-05-24 03:59:00.523813,44,2,0,minor,2.62,22.29,13.93,after
EV0003307,WO000516,SO00491,SKU0003,F2,F2-L3,QC_INLINE,Quality,2025-05-24 05:03:26.258668,2025-05-24 05:25:56.557740,44,3,2,minor,0.93,0.34,0.15,after
EV0003308,WO000516,SO00491,SKU0003,F2,F2-L2,FINISH,Finishing,2025-05-24 05:32:13.729940,2025-05-24 08:37:13.762544,44,1,0,minor,1.06,3.7,1.23,after
EV0003309,WO000516,SO00491,SKU0003,F2,F2-L2,QC_FINAL,Quality,2025-05-24 08:44:50.501325,2025-05-24 09:25:03.334700,44,1,1,minor,0.88,0.6,0.27,after
EV0003310,WO000516,SO00491,SKU0003,F2,F2-L2,REWORK,Rework,2025-05-24 10:14:28.679198,2025-05-24 10:16:32.147518,1,0,0,none,0.0,0.04,0.01,after
EV0003311,WO000516,SO00491,SKU0003,F2,F2-L3,PACK,Packing,2025-05-24 10:25:42.399230,2025-05-24 11:34:58.832883,44,0,0,minor,0.7,1.04,0.46,after
EV0003312,WO000517,SO00415,SKU0027,F2,F2-L1,CUT,Cutting,2025-05-21 09:46:32.366906,2025-05-21 19:09:25.789461,165,1,0,start_of_day,14.72,8.44,9.38,after
EV0003313,WO000517,SO00415,SKU0027,F2,F2-L2,SEW,Sewing,2025-05-21 19:21:47.280883,2025-05-23 00:20:45.221367,165,0,0,minor,5.12,46.37,28.98,after
EV0003314,WO000517,SO00415,SKU0027,F2,F2-L3,QC_INLINE,Quality,2025-05-23 01:13:10.026875,2025-05-23 02:47:52.108901,165,2,1,minor,1.77,1.42,0.63,after
EV0003315,WO000517,SO00415,SKU0027,F2,F2-L3,FINISH,Finishing,2025-05-23 03:25:11.455903,2025-05-23 13:21:30.738417,165,1,0,minor,2.24,11.93,3.98,after
EV0003316,WO000517,SO00415,SKU0027,F2,F2-L3,QC_FINAL,Quality,2025-05-23 13:29:50.156141,2025-05-23 15:50:20.425476,165,0,0,minor,1.19,2.11,0.94,after
EV0003317,WO000517,SO00415,SKU0027,F2,F2-L1,PACK,Packing,2025-05-23 15:57:30.308388,2025-05-23 20:08:23.868743,165,1,0,minor,1.75,3.76,1.67,after
EV0003318,WO000518,SO00188,SKU0025,F1,F1-L1,CUT,Cutting,2025-05-18 09:53:58.593206,2025-05-18 16:34:34.658418,157,2,0,start_of_day,6.54,6.01,6.68,after
EV0003319,WO000518,SO00188,SKU0025,F1,F1-L2,SEW,Sewing,2025-05-18 16:54:53.326268,2025-05-21 08:52:07.220697,157,0,0,minor,5.04,102.33,63.95,after
EV0003320,WO000518,SO00188,SKU0025,F1,F1-L3,QC_INLINE,Quality,2025-05-21 09:04:35.024081,2025-05-21 10:32:13.887597,157,1,1,minor,1.72,1.31,0.58,after
EV0003321,WO000518,SO00188,SKU0025,F1,F1-L2,FINISH,Finishing,2025-05-21 10:41:18.903666,2025-05-21 22:44:36.712472,157,3,0,minor,2.33,14.47,4.82,after
EV0003322,WO000518,SO00188,SKU0025,F1,F1-L3,QC_FINAL,Quality,2025-05-21 23:04:48.182436,2025-05-22 00:54:38.156787,157,3,2,minor,0.92,1.65,0.73,after
EV0003323,WO000518,SO00188,SKU0025,F1,F1-L3,PACK,Packing,2025-05-22 01:03:11.912955,2025-05-22 04:11:58.273427,157,0,0,minor,1.8,2.83,1.26,after
EV0003324,WO000519,SO00605,SKU0018,F1,F1-L3,CUT,Cutting,2025-05-21 08:49:00.509680,2025-05-21 11:10:56.032144,55,1,0,start_of_day,4.96,2.13,2.37,after
EV0003325,WO000519,SO00605,SKU0018,F1,F1-L2,SEW,Sewing,2025-05-21 11:31:27.636732,2025-05-21 16:58:41.231029,55,1,0,minor,7.99,8.73,5.45,after
EV0003326,WO000519,SO00605,SKU0018,F1,F1-L1,QC_INLINE,Quality,2025-05-21 17:21:04.366908,2025-05-21 17:54:16.253095,55,2,1,minor,3.28,0.5,0.22,after
EV0003327,WO000519,SO00605,SKU0018,F1,F1-L1,FINISH,Finishing,2025-05-21 18:04:57.659307,2025-05-21 20:50:42.981981,55,0,0,minor,1.42,3.32,1.11,after
EV0003328,WO000519,SO00605,SKU0018,F1,F1-L1,QC_FINAL,Quality,2025-05-21 20:58:41.671876,2025-05-21 21:33:58.289278,55,1,1,minor,2.46,0.53,0.24,after
EV0003329,WO000519,SO00605,SKU0018,F1,F1-L3,PACK,Packing,2025-05-21 21:43:19.727462,2025-05-21 23:12:23.323725,55,0,0,minor,1.96,1.34,0.59,after
EV0003330,WO000520,SO00345,SKU0024,F1,F1-L2,CUT,Cutting,2025-05-19 09:24:08.833389,2025-05-19 18:47:10.227033,296,4,0,start_of_day,6.08,8.45,9.38,after
EV0003331,WO000520,SO00345,SKU0024,F1,F1-L2,SEW,Sewing,2025-05-19 19:01:09.485818,2025-05-20 18:49:40.970813,296,9,0,minor,3.2,38.09,23.81,after
EV0003332,WO000520,SO00345,SKU0024,F1,F1-L2,QC_INLINE,Quality,2025-05-20 19:45:57.809764,2025-05-20 22:10:32.559385,296,4,3,minor,2.09,2.17,0.96,after
EV0003333,WO000520,SO00345,SKU0024,F1,F1-L1,FINISH,Finishing,2025-05-20 22:20:16.194859,2025-05-21 12:34:25.748559,296,2,0,minor,1.92,17.08,5.69,after
EV0003334,WO000520,SO00345,SKU0024,F1,F1-L2,QC_FINAL,Quality,2025-05-21 12:41:22.348374,2025-05-21 16:01:06.086038,296,6,4,minor,0.91,3.0,1.33,after
EV0003335,WO000520,SO00345,SKU0024,F1,F1-L1,PACK,Packing,2025-05-21 16:09:55.195392,2025-05-22 01:08:47.693722,296,2,0,minor,3.96,8.08,3.59,after
EV0003336,WO000521,SO00465,SKU0016,F2,F2-L2,CUT,Cutting,2025-05-21 09:29:47.196067,2025-05-21 12:31:02.400265,46,0,0,start_of_day,7.87,2.72,3.02,after
EV0003337,WO000521,SO00465,SKU0016,F2,F2-L3,SEW,Sewing,2025-05-21 13:02:56.258244,2025-05-22 02:36:57.187102,46,2,0,minor,10.12,21.71,13.57,after
EV0003338,WO000521,SO00465,SKU0016,F2,F2-L1,QC_INLINE,Quality,2025-05-22 02:50:51.510636,2025-05-22 03:18:46.448387,46,0,0,minor,3.78,0.42,0.19,after
EV0003339,WO000521,SO00465,SKU0016,F2,F2-L1,FINISH,Finishing,2025-05-22 03:28:25.296274,2025-05-22 07:00:12.346460,46,1,0,minor,1.24,4.24,1.41,after
EV0003340,WO000521,SO00465,SKU0016,F2,F2-L3,QC_FINAL,Quality,2025-05-22 07:10:34.396829,2025-05-22 07:58:45.936012,46,1,1,minor,4.34,0.72,0.32,after
EV0003341,WO000521,SO00465,SKU0016,F2,F2-L2,PACK,Packing,2025-05-22 08:04:48.269176,2025-05-22 09:27:41.608219,46,1,0,minor,1.5,1.24,0.55,after
EV0003342,WO000522,SO00062,SKU0022,F1,F1-L2,CUT,Cutting,2025-05-19 08:19:17.275906,2025-05-19 11:16:50.249711,54,1,0,start_of_day,14.94,2.66,2.96,after
EV0003343,WO000522,SO00062,SKU0022,F1,F1-L2,SEW,Sewing,2025-05-19 11:44:29.048740,2025-05-20 04:30:36.309647,54,0,0,minor,4.62,26.83,16.77,after
EV0003344,WO000522,SO00062,SKU0022,F1,F1-L2,QC_INLINE,Quality,2025-05-20 04:57:11.174246,2025-05-20 05:30:38.492955,54,1,1,minor,2.08,0.5,0.22,after
EV0003345,WO000522,SO00062,SKU0022,F1,F1-L2,REWORK,Rework,2025-05-20 06:08:10.655287,2025-05-20 06:10:09.471159,1,0,0,none,0.0,0.04,0.01,after
EV0003346,WO000522,SO00062,SKU0022,F1,F1-L3,FINISH,Finishing,2025-05-20 06:16:31.931685,2025-05-20 10:24:29.515739,54,1,0,minor,1.99,4.96,1.65,after
EV0003347,WO000522,SO00062,SKU0022,F1,F1-L3,QC_FINAL,Quality,2025-05-20 10:30:20.941244,2025-05-20 11:16:42.937467,54,0,0,minor,4.03,0.7,0.31,after
EV0003348,WO000522,SO00062,SKU0022,F1,F1-L1,PACK,Packing,2025-05-20 11:22:00.358723,2025-05-20 12:50:06.141571,54,0,0,minor,2.87,1.32,0.59,after
EV0003349,WO000523,SO00393,SKU0018,F1,F1-L2,CUT,Cutting,2025-05-22 10:37:36.077445,2025-05-22 13:04:42.228558,72,1,0,start_of_day,4.81,2.21,2.45,after
EV0003350,WO000523,SO00393,SKU0018,F1,F1-L2,SEW,Sewing,2025-05-22 13:55:03.643191,2025-05-22 22:16:10.767597,72,1,0,minor,5.64,13.36,8.35,after
EV0003351,WO000523,SO00393,SKU0018,F1,F1-L1,QC_INLINE,Quality,2025-05-22 22:40:30.543505,2025-05-22 23:16:39.381911,72,0,0,minor,2.05,0.54,0.24,after
EV0003352,WO000523,SO00393,SKU0018,F1,F1-L3,FINISH,Finishing,2025-05-22 23:50:49.403610,2025-05-23 03:39:02.925804,72,0,0,minor,3.34,4.56,1.52,after
EV0003353,WO000523,SO00393,SKU0018,F1,F1-L3,QC_FINAL,Quality,2025-05-23 03:46:13.764308,2025-05-23 04:36:44.293189,72,0,0,minor,1.04,0.76,0.34,after
EV0003354,WO000523,SO00393,SKU0018,F1,F1-L3,PACK,Packing,2025-05-23 04:51:03.995296,2025-05-23 06:34:23.541778,72,0,0,minor,3.74,1.55,0.69,after
EV0003355,WO000524,SO00216,SKU0006,F2,F2-L1,CUT,Cutting,2025-05-24 08:50:48.345785,2025-05-24 16:23:21.052451,114,1,0,start_of_day,13.28,6.79,7.54,after
EV0003356,WO000524,SO00216,SKU0006,F2,F2-L3,SEW,Sewing,2025-05-24 16:54:03.388955,2025-05-26 08:04:45.414106,114,0,0,minor,3.0,62.69,39.18,after
