week,sku_id,location_id,on_hand_qty,backorder_qty,reserved_qty,shipped_qty,late_ship_qty,freight_cost,demand_qty,throughput_qty,product_category,fabric_type,color,size_run,std_sam_minutes_sew,pack_units_per_carton
2025-04-14,SKU0004,DC_HN,0,0,0,152,0,19.56,501,434,Tee,Ripstop,White,extended,14.15,36
2025-04-14,SKU0005,DC_HN,0,0,0,88,88,12.37,105,109,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-04-14,SKU0006,DC_CT,0,0,0,37,0,6.03,100,210,Jacket,French_Terry,White,core,25.25,36
2025-04-14,SKU0006,DC_HCMC,0,0,0,54,0,6.89,100,210,Jacket,French_Terry,White,core,25.25,36
2025-04-14,SKU0007,DC_HCMC,0,0,0,45,0,4.98,147,0,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-04-14,SKU0010,DC_HN,0,0,0,150,150,18.84,171,0,Short,Cotton_Jersey,White,core,29.47,24
2025-04-14,SKU0011,DC_DN,0,0,0,164,0,32.83,161,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-04-14,SKU0013,DC_DN,0,0,0,50,0,10.97,61,902,Polo,Cotton_Jersey,White,core,17.4,24
2025-04-14,SKU0016,DC_CT,0,0,0,80,0,11.13,91,0,Jacket,Fleece,White,core,22.06,24
2025-04-14,SKU0018,DC_HCMC,0,0,0,303,0,38.07,318,278,Tee,Poly_Spandex,Black,extended,7.01,24
2025-04-14,SKU0019,DC_CT,0,0,0,94,0,15.19,219,124,Hoodie,Fleece,Blue,extended,20.22,24
2025-04-14,SKU0019,DC_HCMC,0,0,0,90,0,10.71,219,124,Hoodie,Fleece,Blue,extended,20.22,24
2025-04-14,SKU0021,DC_DN,0,0,0,124,0,24.91,128,0,Legging,Fleece,Olive,extended,19.03,24
2025-04-14,SKU0023,DC_HCMC,0,0,0,62,0,7.57,64,239,Tee,Fleece,Grey,core,13.1,24
2025-04-14,SKU0025,DC_DN,0,0,0,135,0,31.07,159,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-04-14,SKU0027,DC_HN,0,0,0,94,94,12.28,103,334,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-04-14,SKU0029,DC_HCMC,0,0,0,467,0,51.55,458,283,Tee,French_Terry,Olive,core,6,24
2025-04-21,SKU0001,DC_HN,0,0,0,206,206,26.01,213,235,Dress,Poly_Spandex,Red,core,24.34,24
2025-04-21,SKU0004,DC_HCMC,0,0,0,322,0,41.27,388,0,Tee,Ripstop,White,extended,14.15,36
2025-04-21,SKU0005,DC_DN,0,0,0,94,0,19.68,103,399,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-04-21,SKU0008,DC_HN,0,0,0,128,128,17.12,154,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-04-21,SKU0010,DC_DN,0,0,0,119,0,24.5,133,195,Short,Cotton_Jersey,White,core,29.47,24
2025-04-21,SKU0013,DC_DN,0,0,0,522,0,121.56,921,269,Polo,Cotton_Jersey,White,core,17.4,24
2025-04-21,SKU0013,DC_HN,0,0,0,292,292,40.02,921,269,Polo,Cotton_Jersey,White,core,17.4,24
2025-04-21,SKU0014,DC_HCMC,0,0,0,349,0,41.81,422,0,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-04-21,SKU0018,DC_HCMC,0,0,0,218,0,22.96,263,236,Tee,Poly_Spandex,Black,extended,7.01,24
2025-04-21,SKU0020,DC_DN,0,0,0,65,0,13.55,77,423,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-04-21,SKU0022,DC_DN,0,0,0,66,0,13.74,77,0,Dress,Ripstop,Grey,core,22.11,24
2025-04-21,SKU0025,DC_CT,0,0,0,87,0,13.25,360,235,Short,Poly_Spandex,Navy,core,25.18,36
2025-04-21,SKU0026,DC_CT,0,0,0,116,0,18.38,122,306,Jacket,Poly_Spandex,Red,core,26.19,24
2025-04-21,SKU0027,DC_HN,0,0,0,267,267,32.61,313,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-04-21,SKU0028,DC_CT,0,0,0,60,0,8.89,160,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-04-21,SKU0029,DC_DN,0,0,0,175,0,37.56,433,0,Tee,French_Terry,Olive,core,6,24
2025-04-21,SKU0029,DC_HCMC,0,0,0,207,0,24.82,433,0,Tee,French_Terry,Olive,core,6,24
2025-04-21,SKU0030,DC_DN,0,0,0,38,0,7.22,126,76,Dress,Fleece,Sand,core,22.65,36
2025-04-28,SKU0001,DC_HCMC,0,0,0,104,0,12.42,105,89,Dress,Poly_Spandex,Red,core,24.34,24
2025-04-28,SKU0002,DC_DN,0,0,0,197,197,41.06,192,368,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-04-28,SKU0006,DC_CT,0,0,0,66,0,10.48,381,183,Jacket,French_Terry,White,core,25.25,36
2025-04-28,SKU0006,DC_HCMC,0,0,0,108,0,13.98,381,183,Jacket,French_Terry,White,core,25.25,36
2025-04-28,SKU0006,DC_HN,0,0,0,112,0,15.63,381,183,Jacket,French_Terry,White,core,25.25,36
2025-04-28,SKU0007,DC_HN,0,0,0,39,0,5.48,105,126,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-04-28,SKU0008,DC_DN,0,0,0,72,72,16.05,72,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-04-28,SKU0009,DC_HCMC,0,0,0,355,0,43,418,0,Polo,Fleece,Sand,extended,14.71,24
2025-04-28,SKU0011,DC_HN,0,0,0,399,399,52.44,415,384,Short,Cotton_Jersey,Red,core,22.81,24
2025-04-28,SKU0012,DC_CT,0,0,0,172,0,23.39,259,308,Legging,Ripstop,Black,core,19.69,24
2025-04-28,SKU0012,DC_HN,0,0,0,78,0,8.92,259,308,Legging,Ripstop,Black,core,19.69,24
2025-04-28,SKU0013,DC_CT,0,0,0,229,0,33.629999999999995,246,306,Polo,Cotton_Jersey,White,core,17.4,24
2025-04-28,SKU0015,DC_HCMC,0,0,0,135,0,15.31,131,310,Polo,French_Terry,White,core,20.18,24
2025-04-28,SKU0016,DC_DN,0,0,0,123,0,24.3,124,105,Jacket,Fleece,White,core,22.06,24
2025-04-28,SKU0017,DC_HN,0,0,0,117,0,16.32,128,97,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-04-28,SKU0018,DC_HCMC,0,0,0,175,0,22.1,389,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-04-28,SKU0018,DC_HN,0,0,0,175,0,23.91,389,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-04-28,SKU0020,DC_HN,0,0,0,495,0,68.62,775,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-04-28,SKU0024,DC_HN,0,0,0,138,0,18.01,164,249,Tee,Fleece,Black,core,6.06,36
2025-04-28,SKU0025,DC_CT,0,0,0,52,0,8.26,58,384,Short,Poly_Spandex,Navy,core,25.18,36
2025-04-28,SKU0028,DC_HCMC,0,0,0,63,63,7.49,128,89,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-04-28,SKU0029,DC_HN,0,0,0,255,0,30.7,309,73,Tee,French_Terry,Olive,core,6,24
2025-05-05,SKU0001,DC_HN,0,0,0,104,0,12.05,120,56,Dress,Poly_Spandex,Red,core,24.34,24
2025-05-05,SKU0002,DC_HN,0,0,0,310,0,42.39,356,169,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-05-05,SKU0003,DC_HN,0,0,0,121,0,15.33,177,147,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-05-05,SKU0005,DC_HCMC,0,0,0,152,0,17.53,159,48,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-05-05,SKU0006,DC_HCMC,0,0,0,60,0,6.71,59,0,Jacket,French_Terry,White,core,25.25,36
2025-05-05,SKU0010,DC_HCMC,0,0,0,415,0,51.37,439,200,Short,Cotton_Jersey,White,core,29.47,24
2025-05-05,SKU0011,DC_CT,0,0,0,284,0,41.82,336,229,Short,Cotton_Jersey,Red,core,22.81,24
2025-05-05,SKU0012,DC_HCMC,0,0,0,266,0,27.96,611,350,Legging,Ripstop,Black,core,19.69,24
2025-05-05,SKU0012,DC_HN,0,0,0,289,0,37.53,611,350,Legging,Ripstop,Black,core,19.69,24
2025-05-05,SKU0020,DC_CT,0,0,0,48,0,7.1,53,125,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-05-05,SKU0023,DC_HCMC,0,0,0,192,0,23.95,227,0,Tee,Fleece,Grey,core,13.1,24
2025-05-05,SKU0024,DC_HCMC,0,0,0,154,0,16.49,167,227,Tee,Fleece,Black,core,6.06,36
2025-05-05,SKU0025,DC_HN,0,0,0,234,0,30.03,241,260,Short,Poly_Spandex,Navy,core,25.18,36
2025-05-05,SKU0026,DC_DN,0,0,0,131,131,28.88,153,0,Jacket,Poly_Spandex,Red,core,26.19,24
2025-05-05,SKU0030,DC_DN,0,0,0,64,64,13.9,70,93,Dress,Fleece,Sand,core,22.65,36
2025-05-12,SKU0004,DC_DN,0,0,0,186,0,35.87,449,155,Tee,Ripstop,White,extended,14.15,36
2025-05-12,SKU0004,DC_HCMC,0,0,0,179,0,23.17,449,155,Tee,Ripstop,White,extended,14.15,36
2025-05-12,SKU0007,DC_HCMC,0,0,0,119,0,15.35,119,128,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-05-12,SKU0010,DC_CT,0,0,0,284,284,43.71,331,133,Short,Cotton_Jersey,White,core,29.47,24
2025-05-12,SKU0011,DC_HN,0,0,0,471,471,58.269999999999996,569,281,Short,Cotton_Jersey,Red,core,22.81,24
2025-05-12,SKU0012,DC_HCMC,0,0,0,57,0,6.55,63,0,Legging,Ripstop,Black,core,19.69,24
2025-05-12,SKU0016,DC_DN,0,0,0,101,0,22.53,100,351,Jacket,Fleece,White,core,22.06,24
2025-05-12,SKU0020,DC_HN,0,0,0,101,0,12.47,112,203,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-05-12,SKU0021,DC_DN,0,0,0,98,0,21.47,288,0,Legging,Fleece,Olive,extended,19.03,24
2025-05-12,SKU0021,DC_HN,0,0,0,148,0,19.89,288,0,Legging,Fleece,Olive,extended,19.03,24
2025-05-12,SKU0022,DC_HCMC,0,0,0,116,0,14.14,123,74,Dress,Ripstop,Grey,core,22.11,24
2025-05-12,SKU0024,DC_HCMC,0,0,0,187,0,23.81,212,0,Tee,Fleece,Black,core,6.06,36
2025-05-12,SKU0025,DC_DN,0,0,0,168,0,35.63,164,348,Short,Poly_Spandex,Navy,core,25.18,36
2025-05-12,SKU0027,DC_DN,0,0,0,101,0,20.29,116,215,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-05-12,SKU0028,DC_HN,0,0,0,145,0,18.92,161,443,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-05-12,SKU0029,DC_HCMC,0,0,0,55,0,7.07,65,0,Tee,French_Terry,Olive,core,6,24
2025-05-19,SKU0005,DC_CT,0,0,0,115,0,16.01,122,259,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-05-19,SKU0014,DC_HN,0,0,0,246,0,29.97,303,246,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-05-19,SKU0016,DC_HN,0,0,0,295,295,34.99,338,108,Jacket,Fleece,White,core,22.06,24
2025-05-19,SKU0017,DC_HCMC,0,0,0,74,0,8.28,226,0,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-05-19,SKU0018,DC_HCMC,0,0,0,163,0,19.47,171,189,Tee,Poly_Spandex,Black,extended,7.01,24
2025-05-19,SKU0020,DC_CT,0,0,0,179,0,24.66,182,101,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-05-19,SKU0022,DC_HCMC,0,0,0,114,0,12.01,142,0,Dress,Ripstop,Grey,core,22.11,24
2025-05-19,SKU0023,DC_HN,0,0,0,92,92,12,90,0,Tee,Fleece,Grey,core,13.1,24
2025-05-19,SKU0025,DC_HCMC,0,0,0,263,0,32.05,495,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-05-19,SKU0025,DC_HN,0,0,0,174,0,22.56,495,0,Short,Poly_Spandex,Navy,core,25.18,36
2025-05-19,SKU0028,DC_DN,0,0,0,67,0,13.29,306,76,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-05-19,SKU0028,DC_HN,0,0,0,139,0,16.66,306,76,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-05-19,SKU0030,DC_CT,0,0,0,73,0,10.94,238,0,Dress,Fleece,Sand,core,22.65,36
2025-05-19,SKU0030,DC_HCMC,0,0,0,124,0,13.66,238,0,Dress,Fleece,Sand,core,22.65,36
2025-05-26,SKU0001,DC_CT,0,0,0,80,0,10.68,168,237,Dress,Poly_Spandex,Red,core,24.34,24
2025-05-26,SKU0001,DC_HCMC,0,0,0,55,0,5.92,168,237,Dress,Poly_Spandex,Red,core,24.34,24
2025-05-26,SKU0001,DC_HN,0,0,0,28,0,3.37,168,237,Dress,Poly_Spandex,Red,core,24.34,24
2025-05-26,SKU0002,DC_HCMC,0,0,0,106,0,12.44,350,132,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-05-26,SKU0002,DC_HN,0,0,0,194,0,24.72,350,132,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-05-26,SKU0003,DC_HCMC,0,0,0,66,0,7.37,174,0,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-05-26,SKU0003,DC_HN,0,0,0,83,0,10.67,174,0,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-05-26,SKU0005,DC_DN,0,0,0,97,0,22.14,147,0,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-05-26,SKU0005,DC_HCMC,0,0,0,32,0,3.7,147,0,Legging,Nylon_Taffeta,Navy,core,25.08,12
2025-05-26,SKU0006,DC_HN,0,0,0,85,0,10.94,88,51,Jacket,French_Terry,White,core,25.25,36
2025-05-26,SKU0009,DC_HCMC,0,0,0,33,0,3.87,38,70,Polo,Fleece,Sand,extended,14.71,24
2025-05-26,SKU0010,DC_CT,0,0,0,401,0,58.04,509,429,Short,Cotton_Jersey,White,core,29.47,24
2025-05-26,SKU0010,DC_HCMC,0,0,0,90,0,11.62,509,429,Short,Cotton_Jersey,White,core,29.47,24
2025-05-26,SKU0011,DC_CT,0,0,0,152,0,25.06,252,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-05-26,SKU0011,DC_HCMC,0,0,0,55,0,6.85,252,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-05-26,SKU0013,DC_HCMC,0,0,0,130,0,14.64,143,129,Polo,Cotton_Jersey,White,core,17.4,24
2025-05-26,SKU0016,DC_HN,0,0,0,172,0,21.62,186,307,Jacket,Fleece,White,core,22.06,24
2025-05-26,SKU0018,DC_CT,0,0,0,162,0,26.24,469,275,Tee,Poly_Spandex,Black,extended,7.01,24
2025-05-26,SKU0018,DC_DN,0,0,0,96,0,18.73,469,275,Tee,Poly_Spandex,Black,extended,7.01,24
2025-05-26,SKU0018,DC_HCMC,0,0,0,157,0,17.86,469,275,Tee,Poly_Spandex,Black,extended,7.01,24
2025-05-26,SKU0019,DC_HCMC,0,0,0,124,0,14.62,141,0,Hoodie,Fleece,Blue,extended,20.22,24
2025-05-26,SKU0021,DC_DN,0,0,0,120,0,26.01,135,0,Legging,Fleece,Olive,extended,19.03,24
2025-05-26,SKU0022,DC_HCMC,0,0,0,61,0,6.61,70,70,Dress,Ripstop,Grey,core,22.11,24
2025-05-26,SKU0024,DC_HN,0,0,0,124,0,14.51,149,0,Tee,Fleece,Black,core,6.06,36
2025-05-26,SKU0025,DC_HN,0,0,0,201,0,25.29,381,342,Short,Poly_Spandex,Navy,core,25.18,36
2025-05-26,SKU0027,DC_HN,0,0,0,189,0,21.6,202,317,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-05-26,SKU0028,DC_DN,0,0,0,126,0,26.65,302,289,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-05-26,SKU0028,DC_HCMC,0,0,0,152,0,16.62,302,289,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-06-02,SKU0001,DC_HN,0,0,0,117,0,13.4,145,57,Dress,Poly_Spandex,Red,core,24.34,24
2025-06-02,SKU0003,DC_HCMC,0,0,0,127,127,14.65,129,137,Sweatpant,Poly_Spandex,Blue,core,19.86,24
2025-06-02,SKU0006,DC_HN,0,0,0,39,0,4.68,47,0,Jacket,French_Terry,White,core,25.25,36
2025-06-02,SKU0007,DC_HN,0,0,0,99,0,12.77,122,35,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-02,SKU0008,DC_HN,0,0,0,32,0,4.02,37,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-06-02,SKU0009,DC_DN,0,0,0,361,0,72.3,1231,637,Polo,Fleece,Sand,extended,14.71,24
2025-06-02,SKU0009,DC_HCMC,0,0,0,713,713,78.86,1231,637,Polo,Fleece,Sand,extended,14.71,24
2025-06-02,SKU0012,DC_DN,0,0,0,110,0,25.48,118,130,Legging,Ripstop,Black,core,19.69,24
2025-06-02,SKU0014,DC_HN,0,0,0,233,0,29.01,236,164,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-06-02,SKU0015,DC_HN,0,0,0,98,0,12.33,97,0,Polo,French_Terry,White,core,20.18,24
2025-06-02,SKU0017,DC_HCMC,0,0,0,72,72,8.87,81,0,Jacket,Cotton_Jersey,Grey,core,19.88,24
2025-06-02,SKU0018,DC_HN,0,0,0,186,0,21.75,191,0,Tee,Poly_Spandex,Black,extended,7.01,24
2025-06-02,SKU0020,DC_HCMC,0,0,0,80,0,8.75,97,0,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-06-02,SKU0023,DC_HCMC,0,0,0,397,0,46.11,448,120,Tee,Fleece,Grey,core,13.1,24
2025-06-02,SKU0026,DC_HCMC,0,0,0,71,71,9.11,84,76,Jacket,Poly_Spandex,Red,core,26.19,24
2025-06-02,SKU0027,DC_HCMC,0,0,0,113,0,12.57,197,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-02,SKU0027,DC_HN,0,0,0,76,0,9.31,197,0,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-02,SKU0028,DC_HCMC,0,0,0,194,194,23.97,213,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-06-09,SKU0001,DC_HN,0,0,0,57,0,7.15,66,0,Dress,Poly_Spandex,Red,core,24.34,24
2025-06-09,SKU0002,DC_HN,0,0,0,170,0,21.77,177,83,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-06-09,SKU0004,DC_CT,0,0,0,59,0,8.89,600,225,Tee,Ripstop,White,extended,14.15,36
2025-06-09,SKU0004,DC_DN,0,0,0,197,197,39.11,600,225,Tee,Ripstop,White,extended,14.15,36
2025-06-09,SKU0004,DC_HN,0,0,0,315,0,36.64,600,225,Tee,Ripstop,White,extended,14.15,36
2025-06-09,SKU0007,DC_HCMC,0,0,0,36,36,4.14,41,192,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-09,SKU0009,DC_HCMC,0,0,0,149,149,16.02,221,921,Polo,Fleece,Sand,extended,14.71,24
2025-06-09,SKU0009,DC_HN,0,0,0,68,0,8.48,221,921,Polo,Fleece,Sand,extended,14.71,24
2025-06-09,SKU0010,DC_HCMC,0,0,0,93,0,11.51,93,191,Short,Cotton_Jersey,White,core,29.47,24
2025-06-09,SKU0011,DC_DN,0,0,0,211,211,42.39,247,0,Short,Cotton_Jersey,Red,core,22.81,24
2025-06-09,SKU0014,DC_HCMC,0,0,0,66,66,7.79,66,0,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-06-09,SKU0015,DC_HN,0,0,0,172,0,19.76,188,200,Polo,French_Terry,White,core,20.18,24
2025-06-09,SKU0016,DC_DN,0,0,0,81,81,18.6,91,210,Jacket,Fleece,White,core,22.06,24
2025-06-09,SKU0019,DC_HCMC,0,0,0,310,310,34.19,364,210,Hoodie,Fleece,Blue,extended,20.22,24
2025-06-09,SKU0021,DC_CT,0,0,0,162,0,21.87,199,94,Legging,Fleece,Olive,extended,19.03,24
2025-06-09,SKU0025,DC_HN,0,0,0,339,0,40.75,396,290,Short,Poly_Spandex,Navy,core,25.18,36
2025-06-09,SKU0026,DC_DN,0,0,0,66,66,15.07,70,346,Jacket,Poly_Spandex,Red,core,26.19,24
2025-06-09,SKU0028,DC_DN,0,0,0,90,90,20.57,95,0,Jacket,Nylon_Taffeta,Grey,extended,21.3,36
2025-06-09,SKU0029,DC_DN,0,0,0,165,165,37.93,218,0,Tee,French_Terry,Olive,core,6,24
2025-06-09,SKU0029,DC_HCMC,0,0,0,56,56,6.03,218,0,Tee,French_Terry,Olive,core,6,24
2025-06-09,SKU0030,DC_HCMC,0,0,0,31,31,3.71,36,0,Dress,Fleece,Sand,core,22.65,36
2025-06-16,SKU0001,DC_HCMC,0,0,0,55,55,6.51,55,184,Dress,Poly_Spandex,Red,core,24.34,24
2025-06-16,SKU0002,DC_CT,0,0,0,65,65,9.49,177,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-06-16,SKU0002,DC_HCMC,0,0,0,29,29,3.71,177,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-06-16,SKU0002,DC_HN,0,0,0,58,0,7.32,177,0,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-06-16,SKU0004,DC_HN,0,0,0,61,61,7.33,71,73,Tee,Ripstop,White,extended,14.15,36
2025-06-16,SKU0007,DC_DN,0,0,0,36,0,8.15,137,308,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-16,SKU0007,DC_HCMC,0,0,0,78,78,9.01,137,308,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-16,SKU0010,DC_HCMC,0,0,0,269,269,28.17,263,0,Short,Cotton_Jersey,White,core,29.47,24
2025-06-16,SKU0013,DC_DN,0,0,0,163,0,31.2,173,566,Polo,Cotton_Jersey,White,core,17.4,24
2025-06-16,SKU0014,DC_HCMC,0,0,0,86,86,9.85,92,0,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-06-16,SKU0016,DC_DN,0,0,0,208,0,42.39,301,473,Jacket,Fleece,White,core,22.06,24
2025-06-16,SKU0016,DC_HN,0,0,0,91,0,11.01,301,473,Jacket,Fleece,White,core,22.06,24
2025-06-16,SKU0019,DC_DN,0,0,0,81,0,17.63,83,142,Hoodie,Fleece,Blue,extended,20.22,24
2025-06-16,SKU0021,DC_HCMC,0,0,0,42,42,4.78,232,344,Legging,Fleece,Olive,extended,19.03,24
2025-06-16,SKU0021,DC_HN,0,0,0,189,0,24.02,232,344,Legging,Fleece,Olive,extended,19.03,24
2025-06-16,SKU0023,DC_HCMC,0,0,0,107,0,12.17,108,188,Tee,Fleece,Grey,core,13.1,24
2025-06-16,SKU0027,DC_CT,0,0,0,41,41,5.54,132,124,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-16,SKU0027,DC_HN,0,0,0,70,0,9.76,132,124,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-16,SKU0030,DC_HCMC,0,0,0,221,0,27.3,246,146,Dress,Fleece,Sand,core,22.65,36
2025-06-23,SKU0004,DC_HCMC,0,0,0,198,0,23.38,200,0,Tee,Ripstop,White,extended,14.15,36
2025-06-23,SKU0006,DC_HN,0,0,0,171,0,22.28,194,90,Jacket,French_Terry,White,core,25.25,36
2025-06-23,SKU0007,DC_HN,0,0,0,141,0,17.849999999999998,163,103,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-23,SKU0008,DC_HCMC,0,0,0,102,0,11.7,108,0,Hoodie,French_Terry,Sand,core,23.12,12
2025-06-23,SKU0009,DC_DN,0,0,0,28,0,5.79,122,456,Polo,Fleece,Sand,extended,14.71,24
2025-06-23,SKU0009,DC_HN,0,0,0,76,0,8.9,122,456,Polo,Fleece,Sand,extended,14.71,24
2025-06-23,SKU0010,DC_HN,0,0,0,195,0,27.58,206,481,Short,Cotton_Jersey,White,core,29.47,24
2025-06-23,SKU0012,DC_HCMC,0,0,0,81,0,10.28,100,231,Legging,Ripstop,Black,core,19.69,24
2025-06-23,SKU0013,DC_HCMC,0,0,0,77,0,9.42,189,0,Polo,Cotton_Jersey,White,core,17.4,24
2025-06-23,SKU0013,DC_HN,0,0,0,89,0,11.41,189,0,Polo,Cotton_Jersey,White,core,17.4,24
2025-06-23,SKU0014,DC_HN,0,0,0,125,0,14.65,122,66,Dress,Cotton_Jersey,Olive,core,22.79,24
2025-06-23,SKU0016,DC_DN,0,0,0,361,0,84.72,402,148,Jacket,Fleece,White,core,22.06,24
2025-06-23,SKU0019,DC_HCMC,0,0,0,124,0,15.64,194,34,Hoodie,Fleece,Blue,extended,20.22,24
2025-06-23,SKU0019,DC_HN,0,0,0,37,0,5.17,194,34,Hoodie,Fleece,Blue,extended,20.22,24
2025-06-23,SKU0021,DC_HCMC,0,0,0,74,0,9.01,80,147,Legging,Fleece,Olive,extended,19.03,24
2025-06-23,SKU0024,DC_HCMC,0,0,0,141,0,16.7,165,201,Tee,Fleece,Black,core,6.06,36
2025-06-23,SKU0025,DC_DN,0,0,0,86,0,17.07,196,144,Short,Poly_Spandex,Navy,core,25.18,36
2025-06-23,SKU0025,DC_HCMC,0,0,0,75,0,9.21,196,144,Short,Poly_Spandex,Navy,core,25.18,36
2025-06-23,SKU0026,DC_HN,0,0,0,267,0,30.52,457,41,Jacket,Poly_Spandex,Red,core,26.19,24
2025-06-23,SKU0027,DC_HN,0,0,0,137,0,17.72,139,306,Sweatpant,Cotton_Jersey,Olive,core,11.34,24
2025-06-23,SKU0030,DC_HCMC,0,0,0,114,0,12.17,133,122,Dress,Fleece,Sand,core,22.65,36
2025-06-30,SKU0001,DC_HN,0,0,0,39,39,4.95,46,0,Dress,Poly_Spandex,Red,core,24.34,24
2025-06-30,SKU0002,DC_HCMC,0,0,0,67,0,7.83,78,607,Tee,Nylon_Taffeta,Red,extended,11.75,24
2025-06-30,SKU0004,DC_CT,0,0,0,57,0,9.2,66,250,Tee,Ripstop,White,extended,14.15,36
2025-06-30,SKU0006,DC_CT,0,0,0,88,0,11.81,179,0,Jacket,French_Terry,White,core,25.25,36
2025-06-30,SKU0006,DC_HN,0,0,0,76,76,10.03,179,0,Jacket,French_Terry,White,core,25.25,36
2025-06-30,SKU0007,DC_DN,0,0,0,141,0,31.68,295,77,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-30,SKU0007,DC_HCMC,0,0,0,105,0,11.59,295,77,Dress,Cotton_Jersey,Navy,extended,18.67,24
2025-06-30,SKU0010,DC_HN,0,0,0,206,206,26.03,234,0,Short,Cotton_Jersey,White,core,29.47,24
2025-06-30,SKU0012,DC_CT,0,0,0,170,0,24.71,208,0,Legging,Ripstop,Black,core,19.69,24
2025-06-30,SKU0016,DC_CT,0,0,0,80,0,13.2,94,73,Jacket,Fleece,White,core,22.06,24
2025-06-30,SKU0019,DC_HCMC,0,0,0,123,0,13.77,167,0,Hoodie,Fleece,Blue,extended,20.22,24
2025-06-30,SKU0020,DC_HCMC,0,0,0,137,0,16.37,137,232,Hoodie,Cotton_Jersey,Black,core,20.3,12
2025-06-30,SKU0021,DC_DN,0,0,0,77,0,14.72,422,272,Legging,Fleece,Olive,extended,19.03,24
2025-06-30,SKU0021,DC_HCMC,0,0,0,210,0,24.06,422,272,Legging,Fleece,Olive,extended,19.03,24
2025-06-30,SKU0021,DC_HN,0,0,0,74,74,9.54,422,272,Legging,Fleece,Olive,extended,19.03,24
2025-06-30,SKU0022,DC_HCMC,0,0,0,107,0,13.06,106,364,Dress,Ripstop,Grey,core,22.11,24
